"brand","Series","Series-2","PartNo","DetailLink","dataSheet","Descrption","Compliance","Status","Description","Channel Polarity","Configuration","V(BR)DSS Min (V)","VGS Max (V)","VGS(th) Max (V)","ID Max (A)","PD Max (W)","rDS(on) Max @ VGS = 2.5 V  (mOhms)","rDS(on) Max @ VGS = 4.5 V  (mOhms)","rDS(on) Max @ VGS = 10 V  (mOhms)","Qg Typ @ VGS = 4.5 V (nC)","Qg Typ @ VGS = 10 V (nC)","Qgd Typ @ VGS = 4.5 V (nC)","Qrr Typ (nC)","Ciss Typ (pF)","Coss Typ (pF)","Crss Typ (pF)","Package Type"
"on","IGBT 和 FET---MOSFET","NTTFS4C25N","NTTFS4C25NTWG","http://www.onsemi.cn/PowerSolutions/product.do?id=NTTFS4C25NTWG","http://www.onsemi.com/pub/Collateral/NTTFS4C25N-D.PDF","Power MOSFET 30V 27A 17 mOhm Single N-Channel u8FL","Pb-free
Halide free","Active","Power MOSFET 30V 27A 17 mOhm Single N-Channel u8FL","N-Channel","Single","30","20","2.2","27","20.2",,"26.5","17",,"10.3","2.7","5.7","500","295","85","u8FL / WDFN-8"
"on","IGBT 和 FET---MOSFET","NTTFS4H07N","NTTFS4H07NTAG","http://www.onsemi.cn/PowerSolutions/product.do?id=NTTFS4H07NTAG","http://www.onsemi.com/pub/Collateral/NTTFS4H07N-D.PDF","Power MOSFET 25V 66A 4.8 mOhm Single N−Channel u8FL","Pb-free
Halide free","Active","Power MOSFET 25V 66A 4.8 mOhm Single N−Channel u8FL","N-Channel","Single","25","20","2.1","66","33.8",,"7.1","4.8","5.7",,"1.26",,"771","525","34","u8FL / WDFN-8"
"on","IGBT 和 FET---MOSFET","NTTFS4H07N","NTTFS4H07NTWG","http://www.onsemi.cn/PowerSolutions/product.do?id=NTTFS4H07NTWG","http://www.onsemi.com/pub/Collateral/NTTFS4H07N-D.PDF","Power MOSFET 25V 66A 4.8 mOhm Single N−Channel u8FL","Pb-free
Halide free","Active","Power MOSFET 25V 66A 4.8 mOhm Single N−Channel u8FL","N-Channel","Single","25","20","2.1","66","33.8",,"7.1","4.8","5.7",,"1.26",,"771","525","34","u8FL / WDFN-8"
"on","IGBT 和 FET---MOSFET","NTTFS5820NL","NTTFS5820NLTAG","http://www.onsemi.cn/PowerSolutions/product.do?id=NTTFS5820NLTAG","http://www.onsemi.com/pub/Collateral/NTTFS5820NL-D.PDF","Power MOSFET 60V 37A 11.5 mOhm Single N-Channel u8FL Logic Level","Pb-free
Halide free","Active","Power MOSFET 60V 37A 11.5 mOhm Single N-Channel u8FL Logic Level","N-Channel","Single","60","20","2.3","37","33",,"15","11.5","15","28","8","15","1462","150","96","u8FL / WDFN-8"
"on","IGBT 和 FET---MOSFET","NTUD3169CZ","NTUD3169CZT5G","http://www.onsemi.cn/PowerSolutions/product.do?id=NTUD3169CZT5G","http://www.onsemi.com/pub/Collateral/NTUD3169CZ-D.PDF","Small Signal MOSFET 20V 280mA 1.5 Ohm Complementary SOT-963 with ESD Protection","Pb-free
Halide free","Active","Small Signal MOSFET 20V 280mA 1.5 Ohm Complementary SOT-963 with ESD Protection","Complementary","Dual","20","8","1","0.28","0.2",,"1500",,,,,,"12.5","3.6","2.6","SOT-963"
"on","IGBT 和 FET---MOSFET","NTZD3152P","NTZD3152PT1G","http://www.onsemi.cn/PowerSolutions/product.do?id=NTZD3152PT1G","http://www.onsemi.com/pub/Collateral/NTZD3152P-D.PDF","Small Signal MOSFET -20V -430mA 900 mOhm Dual P-Channel SOT-563 with ESD Protection","Pb-free
Halide free","Active","Small Signal MOSFET -20V -430mA 900 mOhm Dual P-Channel SOT-563 with ESD Protection","P-Channel","Dual","20","6","1","0.43","0.28","1200","900",,"1.7",,"0.4",,"105","15","10",
"NTZD3154N","Pb-free
Halide free","Active","Small Signal MOSFET 20V 540mA 550 mOhm Dual N-Channel SOT-563 with ESD Protection","N-Channel","Dual","20","6","1","0.54","0.28","700","500",,"1.5",,"0.35",,"80","13","10",
"NTZD3155C","Pb-free
Halide free","Active","Small Signal MOSFET 20V 540mA 400 mOhm Complementary SOT-563 with ESD Protection","Complementary","Dual","20","6","1","0.54","0.25","700","500",,"1.5",,"0.35",,"80","13","10",
"NTZD5110N","Pb-free
Halide free","Active","Small Signal MOSFET 60V 310mA 1.6 Ohm Dual N-Channel SOT-563 with ESD Protection","N-Channel","Dual","60","20","2.5","0.31","0.28",,"2500","1600","0.7",,"0.1",,"24.5","4.2","2.2",
"NTZS3151P","Pb-free
Halide free","Active","Small Signal MOSFET -20V -950mA 150 mOhm Single P-Channel SOT-563","P-Channel","Single","20","8","1","0.95","0.21","200","150",,"5.6",,"1.2",,"458","61","38",
"NUS5530MN","Pb-free
Halide free","Active","Integrated Dual P-Channel MOSFET with PNP Switching Transistor DFN-8","P-Channel","Dual","20","12","1.2","3.9","1.3","83","50",,"9.7",,"3.6",,"710","400","140","DFN-8"
"on","IGBT 和 FET---MOSFET","NVA4001N","NVA4001NT1G","http://www.onsemi.cn/PowerSolutions/product.do?id=NVA4001NT1G","http://www.onsemi.com/pub/Collateral/NTA4001N-D.PDF","Small Signal MOSFET 20V 238mA 1.5 Ohm Single N-Channel SC-75 with ESD Protection, MOSFET 20V 238mA 1.5 Ohm Single N-Channel SC-75 with ESD Protection","AEC Qualified
PPAP Capable
Pb-free
Halide free","Active","Small Signal MOSFET 20V 238mA 1.5 Ohm Single N-Channel SC-75 with ESD Protection","N-Channel","Single","20","10","1.5","0.238","0.3","3500","3000",,,,,,"11.5","10","3.5","SC-75-3"
"on","IGBT 和 FET---MOSFET","NVB25P06","NVB25P06T4G","http://www.onsemi.cn/PowerSolutions/product.do?id=NVB25P06T4G","http://www.onsemi.com/pub/Collateral/NTB25P06-D.PDF","Power MOSFET -60V, -27.5A, 82 mOhm, Single P-Channel, D2PAK., Power MOSFET -60V -27.5A 82 mOhm Single P-Channel D2PAK","AEC Qualified
PPAP Capable
Pb-free
Halide free","Active","Power MOSFET -60V, -27.5A, 82 mOhm, Single P-Channel, D2PAK.","P-Channel","Single","60","15","4","27.5","120",,,"75",,"33",,"200","1200","345","90","D<sup>2</sup>PAK-3"
"on","IGBT 和 FET---MOSFET","NVB5860NL","NVB5860NLT4G","http://www.onsemi.cn/PowerSolutions/product.do?id=NVB5860NLT4G","http://www.onsemi.com/pub/Collateral/NTB5860NL-D.PDF","Power MOSFET 60V, 220A, 3 mOhm, Single N-Channel, D2PAK, Logic Level., T4G","AEC Qualified
PPAP Capable
Pb-free
Halide free","Active","Power MOSFET 60V, 220A, 3 mOhm, Single N-Channel, D2PAK, Logic Level.","N-Channel","Single","60","20","3","220","283",,"3.6","3",,"220","54","71","13216","1127","752","D<sup>2</sup>PAK-3"
"on","IGBT 和 FET---MOSFET","NVB6410AN","NVB6410ANT4G","http://www.onsemi.cn/PowerSolutions/product.do?id=NVB6410ANT4G","http://www.onsemi.com/pub/Collateral/NTB6410AN-D.PDF","Power MOSFET 100V, 76A, 13 mOhm, Single N-Channel, D2PAK., Power MOSFET 100V 76A 13 mOhm Single N-Channel D2PAK","AEC Qualified
PPAP Capable
Pb-free
Halide free","Active","Power MOSFET 100V, 76A, 13 mOhm, Single N-Channel, D2PAK.","N-Channel","Single","100","20","4","76","188",,,"13",,"120","57","300","4500","650","250","D<sup>2</sup>PAK-3"
"on","IGBT 和 FET---MOSFET","NVB6412AN","NVB6412ANT4G","http://www.onsemi.cn/PowerSolutions/product.do?id=NVB6412ANT4G","http://www.onsemi.com/pub/Collateral/NTB6412AN-D.PDF","Power MOSFET 100V, 58A, 18.2 mohm, Single N-Channel, D2PAK., Power MOSFET 100V, 58A, 18.2 mohm, Single N-Channel, D2PAK.","AEC Qualified
PPAP Capable
Pb-free
Halide free","Active","Power MOSFET 100V, 58A, 18.2 mohm, Single N-Channel, D2PAK.","N-Channel","Single","100","20","4","58","167",,,"18.2",,"73","35","270","2700","400","150","D<sup>2</sup>PAK-3"
"on","IGBT 和 FET---MOSFET","NVD20N03L27","NVD20N03L27T4G","http://www.onsemi.cn/PowerSolutions/product.do?id=NVD20N03L27T4G","http://www.onsemi.com/pub/Collateral/NTD20N03L27-D.PDF","Power MOSFET 30V, 20A, 27 mOhm, Single N-Channel, DPAK, Logic Level., Power MOSFET 30V 20A 27 mOhm Single N-Channel DPAK Logic Level","AEC Qualified
PPAP Capable
Pb-free
Halide free","Active","Power MOSFET 30V, 20A, 27 mOhm, Single N-Channel, DPAK, Logic Level.","N-Channel","Single","30","20","2","20","74",,"27",,,"13.8",,"0.017","1005","271","87","DPAK-3"
"on","IGBT 和 FET---MOSFET","NVD3055-094","NVD3055-094T4G","http://www.onsemi.cn/PowerSolutions/product.do?id=NVD3055-094T4G","http://www.onsemi.com/pub/Collateral/NTD3055-094-D.PDF","Power MOSFET 60V, 12A, 94 mOhm, Single N-Channel, DPAK., Power MOSFET 60V 12A 94 mOhm Single N-Channel DPAK","AEC Qualified
PPAP Capable
Pb-free
Halide free","Active","Power MOSFET 60V, 12A, 94 mOhm, Single N-Channel, DPAK.","N-Channel","Single","60","20","4","12","48",,,"94",,"10.9",,"47","323","107","34","DPAK-3"
"on","IGBT 和 FET---MOSFET","NVD3055L170","NVD3055L170T4G","http://www.onsemi.cn/PowerSolutions/product.do?id=NVD3055L170T4G","http://www.onsemi.com/pub/Collateral/NTD3055L170-D.PDF","Power MOSFET 60V, 9A, 170 mOhm, Single N-Channel, DPAK, Logic Level., Power MOSFET 60V 9A 170 mOhm Single N-Channel DPAK Logic Level","AEC Qualified
PPAP Capable
Pb-free
Halide free","Active","Power MOSFET 60V, 9A, 170 mOhm, Single N-Channel, DPAK, Logic Level.","N-Channel","Single","60","15","2","9","28.8",,"170",,"4.7",,,"31","195","70","29","DPAK-3"
"on","IGBT 和 FET---MOSFET","NVD4805N","NVD4805NT4G","http://www.onsemi.cn/PowerSolutions/product.do?id=NVD4805NT4G","http://www.onsemi.com/pub/Collateral/NTD4805N-D.PDF","Power MOSFET 30V, 88A, 5 mOhm, Single N-Channel, DPAK, Logic Level., Power MOSFET 30 V, 88 A, Single N-Channel, DPAK/IPAK. Logic Level.","AEC Qualified
PPAP Capable
Pb-free
Halide free","Active","Power MOSFET 30V, 88A, 5 mOhm, Single N-Channel, DPAK, Logic Level.","N-Channel","Single","30","20","2.5","17.4","2.5",,"7.4","5","20.5","48",,,"2865","610","338","DPAK-3"
"on","IGBT 和 FET---MOSFET","NVD4808N","NVD4808NT4G","http://www.onsemi.cn/PowerSolutions/product.do?id=NVD4808NT4G","http://www.onsemi.com/pub/Collateral/NTD4808N-D.PDF","Power MOSFET 30V 63A 8 mOhm Single N-Channel DPAK, Power MOSFET 30V 63A 8 mOhm Single N-Channel DPAK","AEC Qualified
PPAP Capable
Pb-free
Halide free","Active","Power MOSFET 30V 63A 8 mOhm Single N-Channel DPAK","N-Channel","Single","30","20","2.5","63","54.6",,"12.4","8","11.3","26","4.9","9.7","1538","334","180","DPAK-3"
"on","IGBT 和 FET---MOSFET","NVD4810N","NVD4810NT4G","http://www.onsemi.cn/PowerSolutions/product.do?id=NVD4810NT4G","http://www.onsemi.com/pub/Collateral/NTD4810N-D.PDF","Power MOSFET 30V, 54A, 10 mOhm, Single N-Channel, DPAK., Power MOSFET 30V 54A 10 mOhm Single N-Channel DPAK","AEC Qualified
PPAP Capable
Pb-free
Halide free","Active","Power MOSFET 30V, 54A, 10 mOhm, Single N-Channel, DPAK.","N-Channel","Single","30","20","2.5","54","50",,"15.7","10",,"21","4.4","8.8","1165","284","154","DPAK-3"
"on","IGBT 和 FET---MOSFET","NVD4856N","NVD4856NT4G","http://www.onsemi.cn/PowerSolutions/product.do?id=NVD4856NT4G","http://www.onsemi.com/pub/Collateral/NTD4856N-D.PDF","Power MOSFET 25V, 89A, 4.7 mOhm, Single N-Channel, DPAK, Logic Level., Power MOSFET 25V, 89A, 4.7 mOhm, Single N-Channel, DPAK, Logic Level.","AEC Qualified
PPAP Capable
Pb-free
Halide free","Active","Power MOSFET 25V, 89A, 4.7 mOhm, Single N-Channel, DPAK, Logic Level.","N-Channel","Single","25","20","2.5","89","2.14",,"6.8","4.7","18","38","6.6","8","2241","567","279","DPAK-3"
"on","IGBT 和 FET---MOSFET","NVD5117PL","NVD5117PLT4G","http://www.onsemi.cn/PowerSolutions/product.do?id=NVD5117PLT4G","http://www.onsemi.com/pub/Collateral/NVD5117PL-D.PDF","Power MOSFET -60V, -61A, 16 mOhm, Single P-Channel, DPAK, Logic Level.","AEC Qualified
PPAP Capable
Pb-free
Halide free","Active","Power MOSFET -60V, -61A, 16 mOhm, Single P-Channel, DPAK, Logic Level.","P-Channel","Single","60","20","2.5","61","118",,"22","16","49","85","28","44","4800","480","320","DPAK-3"
"on","IGBT 和 FET---MOSFET","NVD5484NL","NVD5484NLT4G","http://www.onsemi.cn/PowerSolutions/product.do?id=NVD5484NLT4G","http://www.onsemi.com/pub/Collateral/NVD5484NL-D.PDF","Power MOSFET 60V, 54A, 17 mOhm, Single N-Channel, DPAK, Logic Level.","AEC Qualified
PPAP Capable
Pb-free
Halide free","Active","Power MOSFET 60V, 54A, 17 mOhm, Single N-Channel, DPAK, Logic Level.","N-Channel","Single","60","20","2.5","54","100",,"23","17","27","48",,"118","1410","315","135","DPAK-3"
"on","IGBT 和 FET---MOSFET","NVD5802N","NVD5802NT4G","http://www.onsemi.cn/PowerSolutions/product.do?id=NVD5802NT4G","http://www.onsemi.com/pub/Collateral/NTD5802N-D.PDF","Power MOSFET 40V, 101A, 4.4 mOhm, Single N-Channel, DPAK., Power MOSFET 40V 101A 4.4 mOhm Single N-Channel DPAK","AEC Qualified
PPAP Capable
Pb-free
Halide free","Active","Power MOSFET 40V, 101A, 4.4 mOhm, Single N-Channel, DPAK.","N-Channel","Single","40","20","3.5","101","93.75",,"7.8","4.4",,"75","15","15","5300","850","550","DPAK-3"
"on","IGBT 和 FET---MOSFET","NVD5805N","NVD5805NT4G","http://www.onsemi.cn/PowerSolutions/product.do?id=NVD5805NT4G","http://www.onsemi.com/pub/Collateral/NTD5805N-D.PDF","Power MOSFET 40V, 51A, 9.5 mOhm, Single N-Channel, DPAK., Power MOSFET 40V 51A 9.5 mOhm Single N-Channel DPAK","AEC Qualified
PPAP Capable
Pb-free
Halide free","Active","Power MOSFET 40V, 51A, 9.5 mOhm, Single N-Channel, DPAK.","N-Channel","Single","40","20","3.5","51","47",,"16","9.5",,"33","9.8","15.5","1725","220","160","DPAK-3"
"on","IGBT 和 FET---MOSFET","NVD5807N","NVD5807NT4G","http://www.onsemi.cn/PowerSolutions/product.do?id=NVD5807NT4G","http://www.onsemi.com/pub/Collateral/NTD5807N-D.PDF","Power MOSFET 40V, 23A, 31 mOhm, Single N-Channel, DPAK., Power MOSFET 40V 23A 31 mOhm Single N-Channel DPAK","AEC Qualified
PPAP Capable
Pb-free
Halide free","ActiveNEW","Power MOSFET 40V, 23A, 31 mOhm, Single N-Channel, DPAK.","N-Channel","Single","40","20","2.5","23","33",,"37","31",,"12.6","3.1","6.1","603","96","73","DPAK-3"
"on","IGBT 和 FET---MOSFET","NVD5863NL","NVD5863NLT4G","http://www.onsemi.cn/PowerSolutions/product.do?id=NVD5863NLT4G","http://www.onsemi.com/pub/Collateral/NVD5863NL-D.PDF","Power MOSFET 60V, 82A, 7.1 mOhm, Single N-Channel, DPAK, Logic Level.","AEC Qualified
PPAP Capable
Pb-free
Halide free","Active","Power MOSFET 60V, 82A, 7.1 mOhm, Single N-Channel, DPAK, Logic Level.","N-Channel","Single","60","20","3","82","96",,"9","7.1",,"70","19.4","31","3850","350","220","DPAK-3"
"on","IGBT 和 FET---MOSFET","NVD5867NL","NVD5867NLT4G","http://www.onsemi.cn/PowerSolutions/product.do?id=NVD5867NLT4G","http://www.onsemi.com/pub/Collateral/NVD5867NL-D.PDF","Power MOSFET 60V, 22A, 39 mOhm, Single N-Channel, DPAK, Logic Level.","AEC Qualified
PPAP Capable
Pb-free
Halide free","Active","Power MOSFET 60V, 22A, 39 mOhm, Single N-Channel, DPAK, Logic Level.","N-Channel","Single","60","20","2.5","22","43",,"50","39",,"15","4.3","12","675","68","47","DPAK-3"
"on","IGBT 和 FET---MOSFET","NVD5890NL","NVD5890NLT4G","http://www.onsemi.cn/PowerSolutions/product.do?id=NVD5890NLT4G","http://www.onsemi.com/pub/Collateral/NVD5890NL-D.PDF","Power MOSFET 40V, 123A, 3.7 mOhm, Single N Channel, DPAK, Logic Level., T4G","AEC Qualified
PPAP Capable
Pb-free
Halide free","Active","Power MOSFET 40V, 123A, 3.7 mOhm, Single N Channel, DPAK, Logic Level.","N-Channel","Single","40","20","2.5","123","107",,"5.5","3.7","42","74","18.8","34","4760","580","385","DPAK-3"
"on","IGBT 和 FET---MOSFET","NVD6415AN","NVD6415ANT4G","http://www.onsemi.cn/PowerSolutions/product.do?id=NVD6415ANT4G","http://www.onsemi.com/pub/Collateral/NTD6415AN-D.PDF","Power MOSFET 100V, 23A, 55 mOhm, Single N-Channel, DPAK., Power MOSFET 100V 23A 55 mOhm Single N-Channel DPAK","AEC Qualified
PPAP Capable
Pb-free
Halide free","Active","Power MOSFET 100V, 23A, 55 mOhm, Single N-Channel, DPAK.","N-Channel","Single","100","20","4","23","83",,,"55",,"29","14.6","176","700","110","52","DPAK-3"
"on","IGBT 和 FET---MOSFET","NVD6416ANL","NVD6416ANLT4G","http://www.onsemi.cn/PowerSolutions/product.do?id=NVD6416ANLT4G","http://www.onsemi.com/pub/Collateral/NTD6416ANL-D.PDF","Power MOSFET 100V, 19A, 74 mOhm, Single N-Channel, DPAK, Logic Level., Power MOSFET 100V, 19A, 74 mOhm, Single N-Channel, DPAK, Logic Level.","AEC Qualified
PPAP Capable
Pb-free
Halide free","Active","Power MOSFET 100V, 19A, 74 mOhm, Single N-Channel, DPAK, Logic Level.","N-Channel","Single","100","20","2.2","19","71",,"74","80",,"25",,"112","700","110","50","DPAK-3"
"on","IGBT 和 FET---MOSFET","NVD6820NL","NVD6820NLT4G","http://www.onsemi.cn/PowerSolutions/product.do?id=NVD6820NLT4G","http://www.onsemi.com/pub/Collateral/NVD6820NL-D.PDF","Power MOSFET 90V, 50A, 16.7 mOhm, Single N-Channel DPAK,  Logic Level., Power MOSFET","AEC Qualified
PPAP Capable
Pb-free
Halide free","Active","Power MOSFET 90V, 50A, 16.7 mOhm, Single N-Channel DPAK,  Logic Level.","N-Channel","Single","90","20","2.5","50","100",,"20.5","17",,"67",,,"4200","220","130","DPAK-3"
"on","IGBT 和 FET---MOSFET","NVD6828NL","NVD6828NLT4G","http://www.onsemi.cn/PowerSolutions/product.do?id=NVD6828NLT4G","http://www.onsemi.com/pub/Collateral/NVD6828NL-D.PDF","Power MOSFET 90V, 41A, 20 mOhm, Single N-Channel, DPAK, Logic Level., Power MOSFET","AEC Qualified
PPAP Capable
Pb-free
Halide free","Active","Power MOSFET 90V, 41A, 20 mOhm, Single N-Channel, DPAK, Logic Level.","N-Channel","Single","90","20","2.5","41","83",,"25","20","32","61","16","49","2900","175","126","DPAK-3"
"on","IGBT 和 FET---MOSFET","NVE4153N","NVE4153NT1G","http://www.onsemi.cn/PowerSolutions/product.do?id=NVE4153NT1G","http://www.onsemi.com/pub/Collateral/NTA4153N-D.PDF","Small Signal MOSFET 20V 915mA 230mOhm Single N-Channel SC75 Logic Level FETky","AEC Qualified
PPAP Capable
Pb-free
Halide free","Active","Small Signal MOSFET 20V 915mA 230mOhm Single N-Channel SC75 Logic Level FETky","N-Channel","Single","20","6","1.1","0.915","0.3","170","127",,"1.82",,"0.42",,"110","16","12","SC-89-3"
"on","IGBT 和 FET---MOSFET","NVF2955","NVF2955T1G","http://www.onsemi.cn/PowerSolutions/product.do?id=NVF2955T1G","http://www.onsemi.com/pub/Collateral/NTF2955-D.PDF","Power MOSFET -60V -2.6A 170 mOhm Single P-Channel SOT-223, Automotive Version of the NTF2955.","AEC Qualified
PPAP Capable
Pb-free
Halide free","Active","Power MOSFET -60V -2.6A 170 mOhm Single P-Channel SOT-223","P-Channel","Single","60","20","4","2.6","2.3",,,"170",,"14.3","5.2","0.139","492","165","50","SOT-223-4 / TO-261-4"
"on","IGBT 和 FET---MOSFET","NVF3055L108","NVF3055L108T1G","http://www.onsemi.cn/PowerSolutions/product.do?id=NVF3055L108T1G","http://www.onsemi.com/pub/Collateral/NTF3055L108-D.PDF","Power MOSFET 60V 3A 120 mOhm Single N-Channel SOT-223 Logic Level, Automotive Version of the NTF3055L108","AEC Qualified
PPAP Capable
Pb-free
Halide free","Active","Power MOSFET 60V 3A 120 mOhm Single N-Channel SOT-223 Logic Level","N-Channel","Single","60","15","2","3","2.1",,"120",,"7.6",,,"0.044","313","112","40","SOT-223-4 / TO-261-4"
"on","IGBT 和 FET---MOSFET","NVF3055L108","NVF3055L108T3G","http://www.onsemi.cn/PowerSolutions/product.do?id=NVF3055L108T3G","http://www.onsemi.com/pub/Collateral/NTF3055L108-D.PDF","Power MOSFET 60V 3A 120 mOhm Single N-Channel SOT-223 Logic Level, Automotive Version of the NTF3055L108","AEC Qualified
PPAP Capable
Pb-free
Halide free","Active","Power MOSFET 60V 3A 120 mOhm Single N-Channel SOT-223 Logic Level","N-Channel","Single","60","15","2","3","2.1",,"120",,"7.6",,,"0.044","313","112","40","SOT-223-4 / TO-261-4"
"on","IGBT 和 FET---MOSFET","NVF6P02","NVF6P02T3G","http://www.onsemi.cn/PowerSolutions/product.do?id=NVF6P02T3G","http://www.onsemi.com/pub/Collateral/NTF6P02T3-D.PDF","Power MOSFET -20V -10A 50 mOhm Single P-Channel SOT-223 Logic level., Automotive Version of the NTF6P02.","AEC Qualified
PPAP Capable
Pb-free
Halide free","Active","Power MOSFET -20V -10A 50 mOhm Single P-Channel SOT-223 Logic level.","P-Channel","Single","20","1","1","10","8.3","70","50",,,"15","6","0.036","900","350","90","SOT-223-4 / TO-261-4"
"on","IGBT 和 FET---MOSFET","NVGS3136P","NVGS3136PT1G","http://www.onsemi.cn/PowerSolutions/product.do?id=NVGS3136PT1G","http://www.onsemi.com/pub/Collateral/NTGS3136P-D.PDF","Power MOSFET -20V, -5.8A, 33 mOhm, Single P-Channel, TSOP-6., Power MOSFET -20V -5.8A 33 mOhm Single P-Channel TSOP-6","Pb-free
Halide free","Active","Power MOSFET -20V, -5.8A, 33 mOhm, Single P-Channel, TSOP-6.","P-Channel","Single","-20","8",,"5.1","1.5","32","25",,"18",,,,"1901","274","175","TSOP-6"
"on","IGBT 和 FET---MOSFET","NVGS3443","NVGS3443T1G","http://www.onsemi.cn/PowerSolutions/product.do?id=NVGS3443T1G","http://www.onsemi.com/pub/Collateral/NTGS3443T1-D.PDF","Power MOSFET -20V -2A 65 mOhm Single P-Channel TSOP-6 Logic Level, Power MOSFET -20V -2A 65 mOhm Single P-Channel TSOP-6","AEC Qualified
PPAP Capable
Pb-free
Halide free","Active","Power MOSFET -20V -2A 65 mOhm Single P-Channel TSOP-6 Logic Level","P-Channel","Single","20","12","1.5","4.4","2","90","65",,,"7.5","2.9",,"565","320","120","TSOP-6"
"on","IGBT 和 FET---MOSFET","NVGS5120P","NVGS5120PT1G","http://www.onsemi.cn/PowerSolutions/product.do?id=NVGS5120PT1G","http://www.onsemi.com/pub/Collateral/NTGS5120P-D.PDF","Power MOSFET -60V -2.9A 111 mOhm Single P-Channel TSOP-6 Logic Level","AEC Qualified
PPAP Capable
Pb-free
Halide free","Active","Power MOSFET -60V -2.9A 111 mOhm Single P-Channel TSOP-6 Logic Level","P-Channel","Single","60","20","3","2.9","1.1",,"142","111",,"18.1","3.6","15.1","942","72","48","TSOP-6"
"on","IGBT 和 FET---MOSFET","NVJD4158C","NVJD4158CT1G","http://www.onsemi.cn/PowerSolutions/product.do?id=NVJD4158CT1G","http://www.onsemi.com/pub/Collateral/NTJD4158C-D.PDF","Small Signal MOSFET 30V 880mA 260 mOhm Complementary SC88","AEC Qualified
PPAP Capable
Pb-free
Halide free","Active","Small Signal MOSFET 30V 880mA 260 mOhm Complementary SC88","Complementary","Dual","30","20","1.5","0.88","0.27","2500","1500",,"0.9",,"0.2",,"20","19","7.25","SC-88-6 / SC-70-6 / SOT-363-6"
"on","IGBT 和 FET---MOSFET","NVJD5121N","NVJD5121NT1G","http://www.onsemi.cn/PowerSolutions/product.do?id=NVJD5121NT1G","http://www.onsemi.com/pub/Collateral/NTJD5121N-D.PDF","Small Signal MOSFET 60V 295mA 1.6 Ohm Dual N-Channel SC− Logic Level FETky","AEC Qualified
PPAP Capable
Pb-free
Halide free","Active","Small Signal MOSFET 60V 295mA 1.6 Ohm Dual N-Channel SC&#8722 Logic Level FETky","N-Channel","Dual","60","20","2.5","0.295","0.25",,"2500","1600","0.9",,"0.28",,"26","4.4","2.5","SC-88-6 / SC-70-6 / SOT-363-6"
"on","IGBT 和 FET---MOSFET","NVJS4151P","NVJS4151PT1G","http://www.onsemi.cn/PowerSolutions/product.do?id=NVJS4151PT1G","http://www.onsemi.com/pub/Collateral/NVJS4151P-D.PDF","Power MOSFET -20V -4.2A 60 mOhm Single P-Channel SC-88 Logic Level","AEC Qualified
PPAP Capable
Pb-free
Halide free","Active","Power MOSFET -20V -4.2A 60 mOhm Single P-Channel SC-88 Logic Level","P-Channel","Single","20","12","1.2","4.2","1","70","47",,"10",,"2.8","0.23","850","160","110","SC-88-6 / SC-70-6 / SOT-363-6"
"on","IGBT 和 FET---MOSFET","NVLJD4007NZ","NVLJD4007NZTAG","http://www.onsemi.cn/PowerSolutions/product.do?id=NVLJD4007NZTAG","http://www.onsemi.com/pub/Collateral/NVLJD4007NZ-D.PDF","Power MOSFET 30V, 245mA, 7 Ohm, Dual N-Channel, WDFN6 with ESD Protection, Logic Level.","AEC Qualified
PPAP Capable
Pb-free
Halide free","Active","Power MOSFET 30V, 245mA, 7 Ohm, Dual N-Channel, WDFN6 with ESD Protection, Logic Level.","N-Channel","Dual","30","20","1.5","0.245","0.755","7500","7000",,"0.75",,"0.2",,"12.2","10","3.3","WDFN-6"
