"brand","Series","Series-2","PartNo","DetailLink","dataSheet","Descrption","Compliance","Status","Description","VZ Typ (V)","P Max (W)","Package Type"
"on","二极管和整流器---齐纳二极管","1N53","1N5358BRLG","http://www.onsemi.cn/PowerSolutions/product.do?id=1N5358BRLG","http://www.onsemi.com/pub/Collateral/1N5333B-D.PDF","5 Watt Surmetic 40 Zener Voltage Regulators","Pb-free
Halide free","Active","5 Watt Surmetic 40 Zener Voltage Regulators","3.3
3.6
4.3
4.7
5.1
5.6
6
6.2
6.8
7.5
8.2
8.7
9.1
10
11
12
13
14
15
16
17
18
19
20
22
24
25
27
28
30
33
36
39
43
47
51
56
60
62
68
75
82
91
100
120
130
150
160
180
190
200","5","Surmetic 40"
"on","二极管和整流器---齐纳二极管","1N53","1N5359BG","http://www.onsemi.cn/PowerSolutions/product.do?id=1N5359BG","http://www.onsemi.com/pub/Collateral/1N5333B-D.PDF","5 Watt Surmetic 40 Zener Voltage Regulators","Pb-free
Halide free","Active","5 Watt Surmetic 40 Zener Voltage Regulators","3.3
3.6
4.3
4.7
5.1
5.6
6
6.2
6.8
7.5
8.2
8.7
9.1
10
11
12
13
14
15
16
17
18
19
20
22
24
25
27
28
30
33
36
39
43
47
51
56
60
62
68
75
82
91
100
120
130
150
160
180
190
200","5","Surmetic 40"
"on","二极管和整流器---齐纳二极管","1N53","1N5359BRLG","http://www.onsemi.cn/PowerSolutions/product.do?id=1N5359BRLG","http://www.onsemi.com/pub/Collateral/1N5333B-D.PDF","5 Watt Surmetic 40 Zener Voltage Regulators","Pb-free
Halide free","Active","5 Watt Surmetic 40 Zener Voltage Regulators","3.3
3.6
4.3
4.7
5.1
5.6
6
6.2
6.8
7.5
8.2
8.7
9.1
10
11
12
13
14
15
16
17
18
19
20
22
24
25
27
28
30
33
36
39
43
47
51
56
60
62
68
75
82
91
100
120
130
150
160
180
190
200","5","Surmetic 40"
"on","二极管和整流器---齐纳二极管","1N53","1N5360BG","http://www.onsemi.cn/PowerSolutions/product.do?id=1N5360BG","http://www.onsemi.com/pub/Collateral/1N5333B-D.PDF","5 Watt Surmetic 40 Zener Voltage Regulators","Pb-free
Halide free","Active","5 Watt Surmetic 40 Zener Voltage Regulators","3.3
3.6
4.3
4.7
5.1
5.6
6
6.2
6.8
7.5
8.2
8.7
9.1
10
11
12
13
14
15
16
17
18
19
20
22
24
25
27
28
30
33
36
39
43
47
51
56
60
62
68
75
82
91
100
120
130
150
160
180
190
200","5","Surmetic 40"
"on","二极管和整流器---齐纳二极管","1N53","1N5360BRLG","http://www.onsemi.cn/PowerSolutions/product.do?id=1N5360BRLG","http://www.onsemi.com/pub/Collateral/1N5333B-D.PDF","5 Watt Surmetic 40 Zener Voltage Regulators","Pb-free
Halide free","Active","5 Watt Surmetic 40 Zener Voltage Regulators","3.3
3.6
4.3
4.7
5.1
5.6
6
6.2
6.8
7.5
8.2
8.7
9.1
10
11
12
13
14
15
16
17
18
19
20
22
24
25
27
28
30
33
36
39
43
47
51
56
60
62
68
75
82
91
100
120
130
150
160
180
190
200","5","Surmetic 40"
"on","二极管和整流器---齐纳二极管","1N53","1N5361BG","http://www.onsemi.cn/PowerSolutions/product.do?id=1N5361BG","http://www.onsemi.com/pub/Collateral/1N5333B-D.PDF","5 Watt Surmetic 40 Zener Voltage Regulators","Pb-free
Halide free","Active","5 Watt Surmetic 40 Zener Voltage Regulators","3.3
3.6
4.3
4.7
5.1
5.6
6
6.2
6.8
7.5
8.2
8.7
9.1
10
11
12
13
14
15
16
17
18
19
20
22
24
25
27
28
30
33
36
39
43
47
51
56
60
62
68
75
82
91
100
120
130
150
160
180
190
200","5","Surmetic 40"
"on","二极管和整流器---齐纳二极管","1N53","1N5361BRLG","http://www.onsemi.cn/PowerSolutions/product.do?id=1N5361BRLG","http://www.onsemi.com/pub/Collateral/1N5333B-D.PDF","5 Watt Surmetic 40 Zener Voltage Regulators","Pb-free
Halide free","Active","5 Watt Surmetic 40 Zener Voltage Regulators","3.3
3.6
4.3
4.7
5.1
5.6
6
6.2
6.8
7.5
8.2
8.7
9.1
10
11
12
13
14
15
16
17
18
19
20
22
24
25
27
28
30
33
36
39
43
47
51
56
60
62
68
75
82
91
100
120
130
150
160
180
190
200","5","Surmetic 40"
"on","二极管和整流器---齐纳二极管","1N53","1N5362BG","http://www.onsemi.cn/PowerSolutions/product.do?id=1N5362BG","http://www.onsemi.com/pub/Collateral/1N5333B-D.PDF","5 Watt Surmetic 40 Zener Voltage Regulators","Pb-free
Halide free","Active","5 Watt Surmetic 40 Zener Voltage Regulators","3.3
3.6
4.3
4.7
5.1
5.6
6
6.2
6.8
7.5
8.2
8.7
9.1
10
11
12
13
14
15
16
17
18
19
20
22
24
25
27
28
30
33
36
39
43
47
51
56
60
62
68
75
82
91
100
120
130
150
160
180
190
200","5","Surmetic 40"
"on","二极管和整流器---齐纳二极管","1N53","1N5362BRLG","http://www.onsemi.cn/PowerSolutions/product.do?id=1N5362BRLG","http://www.onsemi.com/pub/Collateral/1N5333B-D.PDF","5 Watt Surmetic 40 Zener Voltage Regulators","Pb-free
Halide free","Active","5 Watt Surmetic 40 Zener Voltage Regulators","3.3
3.6
4.3
4.7
5.1
5.6
6
6.2
6.8
7.5
8.2
8.7
9.1
10
11
12
13
14
15
16
17
18
19
20
22
24
25
27
28
30
33
36
39
43
47
51
56
60
62
68
75
82
91
100
120
130
150
160
180
190
200","5","Surmetic 40"
"on","二极管和整流器---齐纳二极管","1N53","1N5363BG","http://www.onsemi.cn/PowerSolutions/product.do?id=1N5363BG","http://www.onsemi.com/pub/Collateral/1N5333B-D.PDF","5 Watt Surmetic 40 Zener Voltage Regulators","Pb-free
Halide free","Active","5 Watt Surmetic 40 Zener Voltage Regulators","3.3
3.6
4.3
4.7
5.1
5.6
6
6.2
6.8
7.5
8.2
8.7
9.1
10
11
12
13
14
15
16
17
18
19
20
22
24
25
27
28
30
33
36
39
43
47
51
56
60
62
68
75
82
91
100
120
130
150
160
180
190
200","5","Surmetic 40"
"on","二极管和整流器---齐纳二极管","1N53","1N5363BRLG","http://www.onsemi.cn/PowerSolutions/product.do?id=1N5363BRLG","http://www.onsemi.com/pub/Collateral/1N5333B-D.PDF","5 Watt Surmetic 40 Zener Voltage Regulators","Pb-free
Halide free","Active","5 Watt Surmetic 40 Zener Voltage Regulators","3.3
3.6
4.3
4.7
5.1
5.6
6
6.2
6.8
7.5
8.2
8.7
9.1
10
11
12
13
14
15
16
17
18
19
20
22
24
25
27
28
30
33
36
39
43
47
51
56
60
62
68
75
82
91
100
120
130
150
160
180
190
200","5","Surmetic 40"
"on","二极管和整流器---齐纳二极管","1N53","1N5364BG","http://www.onsemi.cn/PowerSolutions/product.do?id=1N5364BG","http://www.onsemi.com/pub/Collateral/1N5333B-D.PDF","5 Watt Surmetic 40 Zener Voltage Regulators","Pb-free
Halide free","Active","5 Watt Surmetic 40 Zener Voltage Regulators","3.3
3.6
4.3
4.7
5.1
5.6
6
6.2
6.8
7.5
8.2
8.7
9.1
10
11
12
13
14
15
16
17
18
19
20
22
24
25
27
28
30
33
36
39
43
47
51
56
60
62
68
75
82
91
100
120
130
150
160
180
190
200","5","Surmetic 40"
"on","二极管和整流器---齐纳二极管","1N53","1N5364BRLG","http://www.onsemi.cn/PowerSolutions/product.do?id=1N5364BRLG","http://www.onsemi.com/pub/Collateral/1N5333B-D.PDF","5 Watt Surmetic 40 Zener Voltage Regulators","Pb-free
Halide free","Active","5 Watt Surmetic 40 Zener Voltage Regulators","3.3
3.6
4.3
4.7
5.1
5.6
6
6.2
6.8
7.5
8.2
8.7
9.1
10
11
12
13
14
15
16
17
18
19
20
22
24
25
27
28
30
33
36
39
43
47
51
56
60
62
68
75
82
91
100
120
130
150
160
180
190
200","5","Surmetic 40"
"on","二极管和整流器---齐纳二极管","1N53","1N5365BG","http://www.onsemi.cn/PowerSolutions/product.do?id=1N5365BG","http://www.onsemi.com/pub/Collateral/1N5333B-D.PDF","5 Watt Surmetic 40 Zener Voltage Regulators","Pb-free
Halide free","Active","5 Watt Surmetic 40 Zener Voltage Regulators","3.3
3.6
4.3
4.7
5.1
5.6
6
6.2
6.8
7.5
8.2
8.7
9.1
10
11
12
13
14
15
16
17
18
19
20
22
24
25
27
28
30
33
36
39
43
47
51
56
60
62
68
75
82
91
100
120
130
150
160
180
190
200","5","Surmetic 40"
"on","二极管和整流器---齐纳二极管","1N53","1N5365BRLG","http://www.onsemi.cn/PowerSolutions/product.do?id=1N5365BRLG","http://www.onsemi.com/pub/Collateral/1N5333B-D.PDF","5 Watt Surmetic 40 Zener Voltage Regulators","Pb-free
Halide free","Active","5 Watt Surmetic 40 Zener Voltage Regulators","3.3
3.6
4.3
4.7
5.1
5.6
6
6.2
6.8
7.5
8.2
8.7
9.1
10
11
12
13
14
15
16
17
18
19
20
22
24
25
27
28
30
33
36
39
43
47
51
56
60
62
68
75
82
91
100
120
130
150
160
180
190
200","5","Surmetic 40"
"on","二极管和整流器---齐纳二极管","1N53","1N5366BG","http://www.onsemi.cn/PowerSolutions/product.do?id=1N5366BG","http://www.onsemi.com/pub/Collateral/1N5333B-D.PDF","5 Watt Surmetic 40 Zener Voltage Regulators","Pb-free
Halide free","Active","5 Watt Surmetic 40 Zener Voltage Regulators","3.3
3.6
4.3
4.7
5.1
5.6
6
6.2
6.8
7.5
8.2
8.7
9.1
10
11
12
13
14
15
16
17
18
19
20
22
24
25
27
28
30
33
36
39
43
47
51
56
60
62
68
75
82
91
100
120
130
150
160
180
190
200","5","Surmetic 40"
"on","二极管和整流器---齐纳二极管","1N53","1N5366BRLG","http://www.onsemi.cn/PowerSolutions/product.do?id=1N5366BRLG","http://www.onsemi.com/pub/Collateral/1N5333B-D.PDF","5 Watt Surmetic 40 Zener Voltage Regulators","Pb-free
Halide free","Active","5 Watt Surmetic 40 Zener Voltage Regulators","3.3
3.6
4.3
4.7
5.1
5.6
6
6.2
6.8
7.5
8.2
8.7
9.1
10
11
12
13
14
15
16
17
18
19
20
22
24
25
27
28
30
33
36
39
43
47
51
56
60
62
68
75
82
91
100
120
130
150
160
180
190
200","5","Surmetic 40"
"on","二极管和整流器---齐纳二极管","1N53","1N5367BG","http://www.onsemi.cn/PowerSolutions/product.do?id=1N5367BG","http://www.onsemi.com/pub/Collateral/1N5333B-D.PDF","5 Watt Surmetic 40 Zener Voltage Regulators","Pb-free
Halide free","Active","5 Watt Surmetic 40 Zener Voltage Regulators","3.3
3.6
4.3
4.7
5.1
5.6
6
6.2
6.8
7.5
8.2
8.7
9.1
10
11
12
13
14
15
16
17
18
19
20
22
24
25
27
28
30
33
36
39
43
47
51
56
60
62
68
75
82
91
100
120
130
150
160
180
190
200","5","Surmetic 40"
"on","二极管和整流器---齐纳二极管","1N53","1N5367BRLG","http://www.onsemi.cn/PowerSolutions/product.do?id=1N5367BRLG","http://www.onsemi.com/pub/Collateral/1N5333B-D.PDF","5 Watt Surmetic 40 Zener Voltage Regulators","Pb-free
Halide free","Active","5 Watt Surmetic 40 Zener Voltage Regulators","3.3
3.6
4.3
4.7
5.1
5.6
6
6.2
6.8
7.5
8.2
8.7
9.1
10
11
12
13
14
15
16
17
18
19
20
22
24
25
27
28
30
33
36
39
43
47
51
56
60
62
68
75
82
91
100
120
130
150
160
180
190
200","5","Surmetic 40"
"on","二极管和整流器---齐纳二极管","1N53","1N5368BG","http://www.onsemi.cn/PowerSolutions/product.do?id=1N5368BG","http://www.onsemi.com/pub/Collateral/1N5333B-D.PDF","5 Watt Surmetic 40 Zener Voltage Regulators","Pb-free
Halide free","Active","5 Watt Surmetic 40 Zener Voltage Regulators","3.3
3.6
4.3
4.7
5.1
5.6
6
6.2
6.8
7.5
8.2
8.7
9.1
10
11
12
13
14
15
16
17
18
19
20
22
24
25
27
28
30
33
36
39
43
47
51
56
60
62
68
75
82
91
100
120
130
150
160
180
190
200","5","Surmetic 40"
"on","二极管和整流器---齐纳二极管","1N53","1N5368BRLG","http://www.onsemi.cn/PowerSolutions/product.do?id=1N5368BRLG","http://www.onsemi.com/pub/Collateral/1N5333B-D.PDF","5 Watt Surmetic 40 Zener Voltage Regulators","Pb-free
Halide free","Active","5 Watt Surmetic 40 Zener Voltage Regulators","3.3
3.6
4.3
4.7
5.1
5.6
6
6.2
6.8
7.5
8.2
8.7
9.1
10
11
12
13
14
15
16
17
18
19
20
22
24
25
27
28
30
33
36
39
43
47
51
56
60
62
68
75
82
91
100
120
130
150
160
180
190
200","5","Surmetic 40"
"on","二极管和整流器---齐纳二极管","1N53","1N5369BG","http://www.onsemi.cn/PowerSolutions/product.do?id=1N5369BG","http://www.onsemi.com/pub/Collateral/1N5333B-D.PDF","5 Watt Surmetic 40 Zener Voltage Regulators","Pb-free
Halide free","Active","5 Watt Surmetic 40 Zener Voltage Regulators","3.3
3.6
4.3
4.7
5.1
5.6
6
6.2
6.8
7.5
8.2
8.7
9.1
10
11
12
13
14
15
16
17
18
19
20
22
24
25
27
28
30
33
36
39
43
47
51
56
60
62
68
75
82
91
100
120
130
150
160
180
190
200","5","Surmetic 40"
"on","二极管和整流器---齐纳二极管","1N53","1N5369BRLG","http://www.onsemi.cn/PowerSolutions/product.do?id=1N5369BRLG","http://www.onsemi.com/pub/Collateral/1N5333B-D.PDF","5 Watt Surmetic 40 Zener Voltage Regulators","Pb-free
Halide free","Active","5 Watt Surmetic 40 Zener Voltage Regulators","3.3
3.6
4.3
4.7
5.1
5.6
6
6.2
6.8
7.5
8.2
8.7
9.1
10
11
12
13
14
15
16
17
18
19
20
22
24
25
27
28
30
33
36
39
43
47
51
56
60
62
68
75
82
91
100
120
130
150
160
180
190
200","5","Surmetic 40"
"on","二极管和整流器---齐纳二极管","1N53","1N5370BG","http://www.onsemi.cn/PowerSolutions/product.do?id=1N5370BG","http://www.onsemi.com/pub/Collateral/1N5333B-D.PDF","5 Watt Surmetic 40 Zener Voltage Regulators","Pb-free
Halide free","Active","5 Watt Surmetic 40 Zener Voltage Regulators","3.3
3.6
4.3
4.7
5.1
5.6
6
6.2
6.8
7.5
8.2
8.7
9.1
10
11
12
13
14
15
16
17
18
19
20
22
24
25
27
28
30
33
36
39
43
47
51
56
60
62
68
75
82
91
100
120
130
150
160
180
190
200","5","Surmetic 40"
"on","二极管和整流器---齐纳二极管","1N53","1N5370BRLG","http://www.onsemi.cn/PowerSolutions/product.do?id=1N5370BRLG","http://www.onsemi.com/pub/Collateral/1N5333B-D.PDF","5 Watt Surmetic 40 Zener Voltage Regulators","Pb-free
Halide free","Active","5 Watt Surmetic 40 Zener Voltage Regulators","3.3
3.6
4.3
4.7
5.1
5.6
6
6.2
6.8
7.5
8.2
8.7
9.1
10
11
12
13
14
15
16
17
18
19
20
22
24
25
27
28
30
33
36
39
43
47
51
56
60
62
68
75
82
91
100
120
130
150
160
180
190
200","5","Surmetic 40"
"on","二极管和整流器---齐纳二极管","1N53","1N5371BRLG","http://www.onsemi.cn/PowerSolutions/product.do?id=1N5371BRLG","http://www.onsemi.com/pub/Collateral/1N5333B-D.PDF","5 Watt Surmetic 40 Zener Voltage Regulators","Pb-free
Halide free","Active","5 Watt Surmetic 40 Zener Voltage Regulators","3.3
3.6
4.3
4.7
5.1
5.6
6
6.2
6.8
7.5
8.2
8.7
9.1
10
11
12
13
14
15
16
17
18
19
20
22
24
25
27
28
30
33
36
39
43
47
51
56
60
62
68
75
82
91
100
120
130
150
160
180
190
200","5","Surmetic 40"
"on","二极管和整流器---齐纳二极管","1N53","1N5372BG","http://www.onsemi.cn/PowerSolutions/product.do?id=1N5372BG","http://www.onsemi.com/pub/Collateral/1N5333B-D.PDF","5 Watt Surmetic 40 Zener Voltage Regulators","Pb-free
Halide free","Active","5 Watt Surmetic 40 Zener Voltage Regulators","3.3
3.6
4.3
4.7
5.1
5.6
6
6.2
6.8
7.5
8.2
8.7
9.1
10
11
12
13
14
15
16
17
18
19
20
22
24
25
27
28
30
33
36
39
43
47
51
56
60
62
68
75
82
91
100
120
130
150
160
180
190
200","5","Surmetic 40"
"on","二极管和整流器---齐纳二极管","1N53","1N5372BRLG","http://www.onsemi.cn/PowerSolutions/product.do?id=1N5372BRLG","http://www.onsemi.com/pub/Collateral/1N5333B-D.PDF","5 Watt Surmetic 40 Zener Voltage Regulators","Pb-free
Halide free","Active","5 Watt Surmetic 40 Zener Voltage Regulators","3.3
3.6
4.3
4.7
5.1
5.6
6
6.2
6.8
7.5
8.2
8.7
9.1
10
11
12
13
14
15
16
17
18
19
20
22
24
25
27
28
30
33
36
39
43
47
51
56
60
62
68
75
82
91
100
120
130
150
160
180
190
200","5","Surmetic 40"
"on","二极管和整流器---齐纳二极管","1N53","1N5373BG","http://www.onsemi.cn/PowerSolutions/product.do?id=1N5373BG","http://www.onsemi.com/pub/Collateral/1N5333B-D.PDF","5 Watt Surmetic 40 Zener Voltage Regulators","Pb-free
Halide free","Active","5 Watt Surmetic 40 Zener Voltage Regulators","3.3
3.6
4.3
4.7
5.1
5.6
6
6.2
6.8
7.5
8.2
8.7
9.1
10
11
12
13
14
15
16
17
18
19
20
22
24
25
27
28
30
33
36
39
43
47
51
56
60
62
68
75
82
91
100
120
130
150
160
180
190
200","5","Surmetic 40"
"on","二极管和整流器---齐纳二极管","1N53","1N5373BRLG","http://www.onsemi.cn/PowerSolutions/product.do?id=1N5373BRLG","http://www.onsemi.com/pub/Collateral/1N5333B-D.PDF","5 Watt Surmetic 40 Zener Voltage Regulators","Pb-free
Halide free","Active","5 Watt Surmetic 40 Zener Voltage Regulators","3.3
3.6
4.3
4.7
5.1
5.6
6
6.2
6.8
7.5
8.2
8.7
9.1
10
11
12
13
14
15
16
17
18
19
20
22
24
25
27
28
30
33
36
39
43
47
51
56
60
62
68
75
82
91
100
120
130
150
160
180
190
200","5","Surmetic 40"
"on","二极管和整流器---齐纳二极管","1N53","1N5374BG","http://www.onsemi.cn/PowerSolutions/product.do?id=1N5374BG","http://www.onsemi.com/pub/Collateral/1N5333B-D.PDF","5 Watt Surmetic 40 Zener Voltage Regulators","Pb-free
Halide free","Active","5 Watt Surmetic 40 Zener Voltage Regulators","3.3
3.6
4.3
4.7
5.1
5.6
6
6.2
6.8
7.5
8.2
8.7
9.1
10
11
12
13
14
15
16
17
18
19
20
22
24
25
27
28
30
33
36
39
43
47
51
56
60
62
68
75
82
91
100
120
130
150
160
180
190
200","5","Surmetic 40"
"on","二极管和整流器---齐纳二极管","1N53","1N5374BRLG","http://www.onsemi.cn/PowerSolutions/product.do?id=1N5374BRLG","http://www.onsemi.com/pub/Collateral/1N5333B-D.PDF","5 Watt Surmetic 40 Zener Voltage Regulators","Pb-free
Halide free","Active","5 Watt Surmetic 40 Zener Voltage Regulators","3.3
3.6
4.3
4.7
5.1
5.6
6
6.2
6.8
7.5
8.2
8.7
9.1
10
11
12
13
14
15
16
17
18
19
20
22
24
25
27
28
30
33
36
39
43
47
51
56
60
62
68
75
82
91
100
120
130
150
160
180
190
200","5","Surmetic 40"
"on","二极管和整流器---齐纳二极管","1N53","1N5375BG","http://www.onsemi.cn/PowerSolutions/product.do?id=1N5375BG","http://www.onsemi.com/pub/Collateral/1N5333B-D.PDF","5 Watt Surmetic 40 Zener Voltage Regulators","Pb-free
Halide free","Active","5 Watt Surmetic 40 Zener Voltage Regulators","3.3
3.6
4.3
4.7
5.1
5.6
6
6.2
6.8
7.5
8.2
8.7
9.1
10
11
12
13
14
15
16
17
18
19
20
22
24
25
27
28
30
33
36
39
43
47
51
56
60
62
68
75
82
91
100
120
130
150
160
180
190
200","5","Surmetic 40"
"on","二极管和整流器---齐纳二极管","1N53","1N5375BRLG","http://www.onsemi.cn/PowerSolutions/product.do?id=1N5375BRLG","http://www.onsemi.com/pub/Collateral/1N5333B-D.PDF","5 Watt Surmetic 40 Zener Voltage Regulators","Pb-free
Halide free","Active","5 Watt Surmetic 40 Zener Voltage Regulators","3.3
3.6
4.3
4.7
5.1
5.6
6
6.2
6.8
7.5
8.2
8.7
9.1
10
11
12
13
14
15
16
17
18
19
20
22
24
25
27
28
30
33
36
39
43
47
51
56
60
62
68
75
82
91
100
120
130
150
160
180
190
200","5","Surmetic 40"
"on","二极管和整流器---齐纳二极管","1N53","1N5377BRLG","http://www.onsemi.cn/PowerSolutions/product.do?id=1N5377BRLG","http://www.onsemi.com/pub/Collateral/1N5333B-D.PDF","5 Watt Surmetic 40 Zener Voltage Regulators","Pb-free
Halide free","Active","5 Watt Surmetic 40 Zener Voltage Regulators","3.3
3.6
4.3
4.7
5.1
5.6
6
6.2
6.8
7.5
8.2
8.7
9.1
10
11
12
13
14
15
16
17
18
19
20
22
24
25
27
28
30
33
36
39
43
47
51
56
60
62
68
75
82
91
100
120
130
150
160
180
190
200","5","Surmetic 40"
"on","二极管和整流器---齐纳二极管","1N53","1N5378BG","http://www.onsemi.cn/PowerSolutions/product.do?id=1N5378BG","http://www.onsemi.com/pub/Collateral/1N5333B-D.PDF","5 Watt Surmetic 40 Zener Voltage Regulators","Pb-free
Halide free","Active","5 Watt Surmetic 40 Zener Voltage Regulators","3.3
3.6
4.3
4.7
5.1
5.6
6
6.2
6.8
7.5
8.2
8.7
9.1
10
11
12
13
14
15
16
17
18
19
20
22
24
25
27
28
30
33
36
39
43
47
51
56
60
62
68
75
82
91
100
120
130
150
160
180
190
200","5","Surmetic 40"
"on","二极管和整流器---齐纳二极管","1N53","1N5378BRLG","http://www.onsemi.cn/PowerSolutions/product.do?id=1N5378BRLG","http://www.onsemi.com/pub/Collateral/1N5333B-D.PDF","5 Watt Surmetic 40 Zener Voltage Regulators","Pb-free
Halide free","Active","5 Watt Surmetic 40 Zener Voltage Regulators","3.3
3.6
4.3
4.7
5.1
5.6
6
6.2
6.8
7.5
8.2
8.7
9.1
10
11
12
13
14
15
16
17
18
19
20
22
24
25
27
28
30
33
36
39
43
47
51
56
60
62
68
75
82
91
100
120
130
150
160
180
190
200","5","Surmetic 40"
"on","二极管和整流器---齐纳二极管","1N53","1N5380BG","http://www.onsemi.cn/PowerSolutions/product.do?id=1N5380BG","http://www.onsemi.com/pub/Collateral/1N5333B-D.PDF","5 Watt Surmetic 40 Zener Voltage Regulators","Pb-free
Halide free","Active","5 Watt Surmetic 40 Zener Voltage Regulators","3.3
3.6
4.3
4.7
5.1
5.6
6
6.2
6.8
7.5
8.2
8.7
9.1
10
11
12
13
14
15
16
17
18
19
20
22
24
25
27
28
30
33
36
39
43
47
51
56
60
62
68
75
82
91
100
120
130
150
160
180
190
200","5","Surmetic 40"
"on","二极管和整流器---齐纳二极管","1N53","1N5380BRLG","http://www.onsemi.cn/PowerSolutions/product.do?id=1N5380BRLG","http://www.onsemi.com/pub/Collateral/1N5333B-D.PDF","5 Watt Surmetic 40 Zener Voltage Regulators","Pb-free
Halide free","Active","5 Watt Surmetic 40 Zener Voltage Regulators","3.3
3.6
4.3
4.7
5.1
5.6
6
6.2
6.8
7.5
8.2
8.7
9.1
10
11
12
13
14
15
16
17
18
19
20
22
24
25
27
28
30
33
36
39
43
47
51
56
60
62
68
75
82
91
100
120
130
150
160
180
190
200","5","Surmetic 40"
"on","二极管和整流器---齐纳二极管","1N53","1N5381BRLG","http://www.onsemi.cn/PowerSolutions/product.do?id=1N5381BRLG","http://www.onsemi.com/pub/Collateral/1N5333B-D.PDF","5 Watt Surmetic 40 Zener Voltage Regulators","Pb-free
Halide free","Active","5 Watt Surmetic 40 Zener Voltage Regulators","3.3
3.6
4.3
4.7
5.1
5.6
6
6.2
6.8
7.5
8.2
8.7
9.1
10
11
12
13
14
15
16
17
18
19
20
22
24
25
27
28
30
33
36
39
43
47
51
56
60
62
68
75
82
91
100
120
130
150
160
180
190
200","5","Surmetic 40"
"on","二极管和整流器---齐纳二极管","1N53","1N5383BG","http://www.onsemi.cn/PowerSolutions/product.do?id=1N5383BG","http://www.onsemi.com/pub/Collateral/1N5333B-D.PDF","5 Watt Surmetic 40 Zener Voltage Regulators","Pb-free
Halide free","Active","5 Watt Surmetic 40 Zener Voltage Regulators","3.3
3.6
4.3
4.7
5.1
5.6
6
6.2
6.8
7.5
8.2
8.7
9.1
10
11
12
13
14
15
16
17
18
19
20
22
24
25
27
28
30
33
36
39
43
47
51
56
60
62
68
75
82
91
100
120
130
150
160
180
190
200","5","Surmetic 40"
"on","二极管和整流器---齐纳二极管","1N53","1N5383BRLG","http://www.onsemi.cn/PowerSolutions/product.do?id=1N5383BRLG","http://www.onsemi.com/pub/Collateral/1N5333B-D.PDF","5 Watt Surmetic 40 Zener Voltage Regulators","Pb-free
Halide free","Active","5 Watt Surmetic 40 Zener Voltage Regulators","3.3
3.6
4.3
4.7
5.1
5.6
6
6.2
6.8
7.5
8.2
8.7
9.1
10
11
12
13
14
15
16
17
18
19
20
22
24
25
27
28
30
33
36
39
43
47
51
56
60
62
68
75
82
91
100
120
130
150
160
180
190
200","5","Surmetic 40"
"on","二极管和整流器---齐纳二极管","1N53","1N5384BG","http://www.onsemi.cn/PowerSolutions/product.do?id=1N5384BG","http://www.onsemi.com/pub/Collateral/1N5333B-D.PDF","5 Watt Surmetic 40 Zener Voltage Regulators","Pb-free
Halide free","Active","5 Watt Surmetic 40 Zener Voltage Regulators","3.3
3.6
4.3
4.7
5.1
5.6
6
6.2
6.8
7.5
8.2
8.7
9.1
10
11
12
13
14
15
16
17
18
19
20
22
24
25
27
28
30
33
36
39
43
47
51
56
60
62
68
75
82
91
100
120
130
150
160
180
190
200","5","Surmetic 40"
"on","二极管和整流器---齐纳二极管","1N53","1N5384BRLG","http://www.onsemi.cn/PowerSolutions/product.do?id=1N5384BRLG","http://www.onsemi.com/pub/Collateral/1N5333B-D.PDF","5 Watt Surmetic 40 Zener Voltage Regulators","Pb-free
Halide free","Active","5 Watt Surmetic 40 Zener Voltage Regulators","3.3
3.6
4.3
4.7
5.1
5.6
6
6.2
6.8
7.5
8.2
8.7
9.1
10
11
12
13
14
15
16
17
18
19
20
22
24
25
27
28
30
33
36
39
43
47
51
56
60
62
68
75
82
91
100
120
130
150
160
180
190
200","5","Surmetic 40"
"on","二极管和整流器---齐纳二极管","1N53","1N5386BG","http://www.onsemi.cn/PowerSolutions/product.do?id=1N5386BG","http://www.onsemi.com/pub/Collateral/1N5333B-D.PDF","5 Watt Surmetic 40 Zener Voltage Regulators","Pb-free
Halide free","Active","5 Watt Surmetic 40 Zener Voltage Regulators","3.3
3.6
4.3
4.7
5.1
5.6
6
6.2
6.8
7.5
8.2
8.7
9.1
10
11
12
13
14
15
16
17
18
19
20
22
24
25
27
28
30
33
36
39
43
47
51
56
60
62
68
75
82
91
100
120
130
150
160
180
190
200","5","Surmetic 40"
