"brand","Series","Series-2","PartNo","DetailLink","dataSheet","Descrption","Compliance","Status","Description","Dir","V(BR) Typ (V)","PPK Max (W)","VRWM Max (V)","IR Max (uA)","VC Max (V)","Package Type"
"on","ESD及EMI保护二极管及滤波器---瞬态电压抑制器 (TVS)","1N6267A","1.5KE6.8AG","http://www.onsemi.cn/PowerSolutions/product.do?id=1.5KE6.8AG","http://www.onsemi.com/pub/Collateral/1N6267A.PDF","1500 Watt MOSORB® Transient Voltage Suppressor, 6.8 V Unidirectional","Pb-free
Halide free","Active","1500 Watt MOSORB&#174; Transient Voltage Suppressor, 6.8 V Unidirectional","Unidirectional","6.8","1500","5.8","1000","10.5","Axial Lead-2"
"on","ESD及EMI保护二极管及滤波器---瞬态电压抑制器 (TVS)","1N6267A","1.5KE6.8ARL4G","http://www.onsemi.cn/PowerSolutions/product.do?id=1.5KE6.8ARL4G","http://www.onsemi.com/pub/Collateral/1N6267A.PDF","1500 Watt MOSORB® Transient Voltage Suppressor, 6.8 V Unidirectional","Pb-free
Halide free","Active","1500 Watt MOSORB&#174; Transient Voltage Suppressor, 6.8 V Unidirectional","Unidirectional","6.8","1500","5.8","1000","10.5","Axial Lead-2"
"on","ESD及EMI保护二极管及滤波器---瞬态电压抑制器 (TVS)","1N6267A","1N6267AG","http://www.onsemi.cn/PowerSolutions/product.do?id=1N6267AG","http://www.onsemi.com/pub/Collateral/1N6267A.PDF","1500 Watt MOSORB® Transient Voltage Suppressor, 6.8 V Unidirectional","Pb-free
Halide free","Active","1500 Watt MOSORB&#174; Transient Voltage Suppressor, 6.8 V Unidirectional","Unidirectional","6.8","1500","5.8","1000","10.5","Axial Lead-2"
"on","ESD及EMI保护二极管及滤波器---瞬态电压抑制器 (TVS)","1N6267A","1N6267ARL4G","http://www.onsemi.cn/PowerSolutions/product.do?id=1N6267ARL4G","http://www.onsemi.com/pub/Collateral/1N6267A.PDF","1500 Watt MOSORB® Transient Voltage Suppressor, 6.8 V Unidirectional","Pb-free
Halide free","Active","1500 Watt MOSORB&#174; Transient Voltage Suppressor, 6.8 V Unidirectional","Unidirectional","6.8","1500","5.8","1000","10.5","Axial Lead-2"
"on","ESD及EMI保护二极管及滤波器---瞬态电压抑制器 (TVS)","1N6272A","1.5KE11ARL4G","http://www.onsemi.cn/PowerSolutions/product.do?id=1.5KE11ARL4G","http://www.onsemi.com/pub/Collateral/1N6267A-D.PDF","1500 Watt MOSORB® Transient Voltage Suppressor, 11 V Unidir","Pb-free
Halide free","Active","1500 Watt MOSORB&#174; Transient Voltage Suppressor, 11 V Unidir","Unidirectional","11","1500","9.4","5","15.6","Axial Lead-2"
"on","ESD及EMI保护二极管及滤波器---瞬态电压抑制器 (TVS)","1N6274A","1.5KE13ARL4G","http://www.onsemi.cn/PowerSolutions/product.do?id=1.5KE13ARL4G","http://www.onsemi.com/pub/Collateral/1N6267A-D.PDF","1500 Watt MOSORB® Transient Voltage Suppressor, 13 V Unidir","Pb-free
Halide free","Active","1500 Watt MOSORB&#174; Transient Voltage Suppressor, 13 V Unidir","Unidirectional","13","1500","11.1","5","18.2","Axial Lead-2"
"on","ESD及EMI保护二极管及滤波器---瞬态电压抑制器 (TVS)","1N6274A","1N6274AG","http://www.onsemi.cn/PowerSolutions/product.do?id=1N6274AG","http://www.onsemi.com/pub/Collateral/1N6267A-D.PDF","1500 Watt MOSORB® Transient Voltage Suppressor, 13 V Unidir","Pb-free
Halide free","Active","1500 Watt MOSORB&#174; Transient Voltage Suppressor, 13 V Unidir","Unidirectional","13","1500","11.1","5","18.2","Axial Lead-2"
"on","ESD及EMI保护二极管及滤波器---瞬态电压抑制器 (TVS)","1N6276A","1.5KE16AG","http://www.onsemi.cn/PowerSolutions/product.do?id=1.5KE16AG","http://www.onsemi.com/pub/Collateral/1N6267A.PDF","1500 Watt MOSORB® Transient Voltage Suppressor, 16 V Unidir","Pb-free
Halide free","Active","1500 Watt MOSORB&#174; Transient Voltage Suppressor, 16 V Unidir","Unidirectional","16","1500","13.6","5","22.5","Axial Lead-2"
"on","ESD及EMI保护二极管及滤波器---瞬态电压抑制器 (TVS)","1N6276A","1.5KE16ARL4G","http://www.onsemi.cn/PowerSolutions/product.do?id=1.5KE16ARL4G","http://www.onsemi.com/pub/Collateral/1N6267A.PDF","1500 Watt MOSORB® Transient Voltage Suppressor, 16 V Unidir","Pb-free
Halide free","Active","1500 Watt MOSORB&#174; Transient Voltage Suppressor, 16 V Unidir","Unidirectional","16","1500","13.6","5","22.5","Axial Lead-2"
"on","ESD及EMI保护二极管及滤波器---瞬态电压抑制器 (TVS)","1N6276A","1N6276AG","http://www.onsemi.cn/PowerSolutions/product.do?id=1N6276AG","http://www.onsemi.com/pub/Collateral/1N6267A.PDF","1500 Watt MOSORB® Transient Voltage Suppressor, 16 V Unidir","Pb-free
Halide free","Active","1500 Watt MOSORB&#174; Transient Voltage Suppressor, 16 V Unidir","Unidirectional","16","1500","13.6","5","22.5","Axial Lead-2"
"on","ESD及EMI保护二极管及滤波器---瞬态电压抑制器 (TVS)","1N6276A","1N6276ARL4G","http://www.onsemi.cn/PowerSolutions/product.do?id=1N6276ARL4G","http://www.onsemi.com/pub/Collateral/1N6267A.PDF","1500 Watt MOSORB® Transient Voltage Suppressor, 16 V Unidir","Pb-free
Halide free","Active","1500 Watt MOSORB&#174; Transient Voltage Suppressor, 16 V Unidir","Unidirectional","16","1500","13.6","5","22.5","Axial Lead-2"
"on","ESD及EMI保护二极管及滤波器---瞬态电压抑制器 (TVS)","1N6278A","1.5KE20AG","http://www.onsemi.cn/PowerSolutions/product.do?id=1.5KE20AG","http://www.onsemi.com/pub/Collateral/1N6267A.PDF","1500 Watt MOSORB® Transient Voltage Suppressor, 20 V Unidir","Pb-free
Halide free","Active","1500 Watt MOSORB&#174; Transient Voltage Suppressor, 20 V Unidir","Unidirectional","20","1500","17.1","5","27.7","Axial Lead-2"
"on","ESD及EMI保护二极管及滤波器---瞬态电压抑制器 (TVS)","1N6278A","1.5KE20ARL4G","http://www.onsemi.cn/PowerSolutions/product.do?id=1.5KE20ARL4G","http://www.onsemi.com/pub/Collateral/1N6267A.PDF","1500 Watt MOSORB® Transient Voltage Suppressor, 20 V Unidir","Pb-free
Halide free","Active","1500 Watt MOSORB&#174; Transient Voltage Suppressor, 20 V Unidir","Unidirectional","20","1500","17.1","5","27.7","Axial Lead-2"
"on","ESD及EMI保护二极管及滤波器---瞬态电压抑制器 (TVS)","1N6278A","1N6278AG","http://www.onsemi.cn/PowerSolutions/product.do?id=1N6278AG","http://www.onsemi.com/pub/Collateral/1N6267A.PDF","1500 Watt MOSORB® Transient Voltage Suppressor, 20 V Unidir","Pb-free
Halide free","Active","1500 Watt MOSORB&#174; Transient Voltage Suppressor, 20 V Unidir","Unidirectional","20","1500","17.1","5","27.7","Axial Lead-2"
"on","ESD及EMI保护二极管及滤波器---瞬态电压抑制器 (TVS)","1N6278A","1N6278ARL4G","http://www.onsemi.cn/PowerSolutions/product.do?id=1N6278ARL4G","http://www.onsemi.com/pub/Collateral/1N6267A.PDF","1500 Watt MOSORB® Transient Voltage Suppressor, 20 V Unidir","Pb-free
Halide free","Active","1500 Watt MOSORB&#174; Transient Voltage Suppressor, 20 V Unidir","Unidirectional","20","1500","17.1","5","27.7","Axial Lead-2"
"on","ESD及EMI保护二极管及滤波器---瞬态电压抑制器 (TVS)","1N6280A","1.5KE24ARL4G","http://www.onsemi.cn/PowerSolutions/product.do?id=1.5KE24ARL4G","http://www.onsemi.com/pub/Collateral/1N6267A-D.PDF","1500 Watt MOSORB® Transient Voltage Suppressor, 24 V Unidir","Pb-free
Halide free","Active","1500 Watt MOSORB&#174; Transient Voltage Suppressor, 24 V Unidir","Unidirectional","24","1500","20.5","5","33.2","Axial Lead-2"
"on","ESD及EMI保护二极管及滤波器---瞬态电压抑制器 (TVS)","1N6280A","1N6280ARL4G","http://www.onsemi.cn/PowerSolutions/product.do?id=1N6280ARL4G","http://www.onsemi.com/pub/Collateral/1N6267A-D.PDF","1500 Watt MOSORB® Transient Voltage Suppressor, 24 V Unidir","Pb-free
Halide free","Active","1500 Watt MOSORB&#174; Transient Voltage Suppressor, 24 V Unidir","Unidirectional","24","1500","20.5","5","33.2","Axial Lead-2"
"on","ESD及EMI保护二极管及滤波器---瞬态电压抑制器 (TVS)","1N6282A","1.5KE30AG","http://www.onsemi.cn/PowerSolutions/product.do?id=1.5KE30AG","http://www.onsemi.com/pub/Collateral/1N6267A.PDF","1500 Watt MOSORB® Transient Voltage Suppressor, 30 V Unidir","Pb-free
Halide free","Active","1500 Watt MOSORB&#174; Transient Voltage Suppressor, 30 V Unidir","Unidirectional","30","1500","25.6","5","41.4","Axial Lead-2"
"on","ESD及EMI保护二极管及滤波器---瞬态电压抑制器 (TVS)","1N6282A","1.5KE30ARL4G","http://www.onsemi.cn/PowerSolutions/product.do?id=1.5KE30ARL4G","http://www.onsemi.com/pub/Collateral/1N6267A.PDF","1500 Watt MOSORB® Transient Voltage Suppressor, 30 V Unidir","Pb-free
Halide free","Active","1500 Watt MOSORB&#174; Transient Voltage Suppressor, 30 V Unidir","Unidirectional","30","1500","25.6","5","41.4","Axial Lead-2"
"on","ESD及EMI保护二极管及滤波器---瞬态电压抑制器 (TVS)","1N6282A","1N6282AG","http://www.onsemi.cn/PowerSolutions/product.do?id=1N6282AG","http://www.onsemi.com/pub/Collateral/1N6267A.PDF","1500 Watt MOSORB® Transient Voltage Suppressor, 30 V Unidir","Pb-free
Halide free","Active","1500 Watt MOSORB&#174; Transient Voltage Suppressor, 30 V Unidir","Unidirectional","30","1500","25.6","5","41.4","Axial Lead-2"
"on","ESD及EMI保护二极管及滤波器---瞬态电压抑制器 (TVS)","1N6282A","1N6282ARL4G","http://www.onsemi.cn/PowerSolutions/product.do?id=1N6282ARL4G","http://www.onsemi.com/pub/Collateral/1N6267A.PDF","1500 Watt MOSORB® Transient Voltage Suppressor, 30 V Unidir","Pb-free
Halide free","Active","1500 Watt MOSORB&#174; Transient Voltage Suppressor, 30 V Unidir","Unidirectional","30","1500","25.6","5","41.4","Axial Lead-2"
"on","ESD及EMI保护二极管及滤波器---瞬态电压抑制器 (TVS)","1N6284A","1.5KE36AG","http://www.onsemi.cn/PowerSolutions/product.do?id=1.5KE36AG","http://www.onsemi.com/pub/Collateral/1N6267A.PDF","1500 Watt MOSORB® Transient Voltage Suppressor, 36 V Unidir","Pb-free
Halide free","Active","1500 Watt MOSORB&#174; Transient Voltage Suppressor, 36 V Unidir","Unidirectional","36","1500","30.8","5","49.9","Axial Lead-2"
"on","ESD及EMI保护二极管及滤波器---瞬态电压抑制器 (TVS)","1N6284A","1.5KE36ARL4G","http://www.onsemi.cn/PowerSolutions/product.do?id=1.5KE36ARL4G","http://www.onsemi.com/pub/Collateral/1N6267A.PDF","1500 Watt MOSORB® Transient Voltage Suppressor, 36 V Unidir","Pb-free
Halide free","Active","1500 Watt MOSORB&#174; Transient Voltage Suppressor, 36 V Unidir","Unidirectional","36","1500","30.8","5","49.9","Axial Lead-2"
"on","ESD及EMI保护二极管及滤波器---瞬态电压抑制器 (TVS)","1N6284A","1N6284AG","http://www.onsemi.cn/PowerSolutions/product.do?id=1N6284AG","http://www.onsemi.com/pub/Collateral/1N6267A.PDF","1500 Watt MOSORB® Transient Voltage Suppressor, 36 V Unidir","Pb-free
Halide free","Active","1500 Watt MOSORB&#174; Transient Voltage Suppressor, 36 V Unidir","Unidirectional","36","1500","30.8","5","49.9","Axial Lead-2"
"on","ESD及EMI保护二极管及滤波器---瞬态电压抑制器 (TVS)","1N6284A","1N6284ARL4G","http://www.onsemi.cn/PowerSolutions/product.do?id=1N6284ARL4G","http://www.onsemi.com/pub/Collateral/1N6267A.PDF","1500 Watt MOSORB® Transient Voltage Suppressor, 36 V Unidir","Pb-free
Halide free","Active","1500 Watt MOSORB&#174; Transient Voltage Suppressor, 36 V Unidir","Unidirectional","36","1500","30.8","5","49.9","Axial Lead-2"
"on","ESD及EMI保护二极管及滤波器---瞬态电压抑制器 (TVS)","1N6286A","1.5KE43AG","http://www.onsemi.cn/PowerSolutions/product.do?id=1.5KE43AG","http://www.onsemi.com/pub/Collateral/1N6267A-D.PDF","1500 Watt MOSORB® Transient Voltage Suppressor, 43 V Unidir","Pb-free
Halide free","Active","1500 Watt MOSORB&#174; Transient Voltage Suppressor, 43 V Unidir","Unidirectional","43","1500","36.8","5","59.3","Axial Lead-2"
"on","ESD及EMI保护二极管及滤波器---瞬态电压抑制器 (TVS)","1N6286A","1.5KE43ARL4G","http://www.onsemi.cn/PowerSolutions/product.do?id=1.5KE43ARL4G","http://www.onsemi.com/pub/Collateral/1N6267A-D.PDF","1500 Watt MOSORB® Transient Voltage Suppressor, 43 V Unidir","Pb-free
Halide free","Active","1500 Watt MOSORB&#174; Transient Voltage Suppressor, 43 V Unidir","Unidirectional","43","1500","36.8","5","59.3","Axial Lead-2"
"on","ESD及EMI保护二极管及滤波器---瞬态电压抑制器 (TVS)","1N6286A","1N6286AG","http://www.onsemi.cn/PowerSolutions/product.do?id=1N6286AG","http://www.onsemi.com/pub/Collateral/1N6267A-D.PDF","1500 Watt MOSORB® Transient Voltage Suppressor, 43 V Unidir","Pb-free
Halide free","Active","1500 Watt MOSORB&#174; Transient Voltage Suppressor, 43 V Unidir","Unidirectional","43","1500","36.8","5","59.3","Axial Lead-2"
"on","ESD及EMI保护二极管及滤波器---瞬态电压抑制器 (TVS)","1N6288A","1.5KE51ARL4G","http://www.onsemi.cn/PowerSolutions/product.do?id=1.5KE51ARL4G","http://www.onsemi.com/pub/Collateral/1N6267A.PDF","1500 Watt MOSORB® Transient Voltage Suppressor, 51 V Unidir","Pb-free
Halide free","Active","1500 Watt MOSORB&#174; Transient Voltage Suppressor, 51 V Unidir","Unidirectional","51","1500","43.6","5","70.1","Axial Lead-2"
"on","ESD及EMI保护二极管及滤波器---瞬态电压抑制器 (TVS)","1N6288A","1N6288AG","http://www.onsemi.cn/PowerSolutions/product.do?id=1N6288AG","http://www.onsemi.com/pub/Collateral/1N6267A.PDF","1500 Watt MOSORB® Transient Voltage Suppressor, 51 V Unidir","Pb-free
Halide free","Active","1500 Watt MOSORB&#174; Transient Voltage Suppressor, 51 V Unidir","Unidirectional","51","1500","43.6","5","70.1","Axial Lead-2"
"on","ESD及EMI保护二极管及滤波器---瞬态电压抑制器 (TVS)","1N6288A","1N6288ARL4G","http://www.onsemi.cn/PowerSolutions/product.do?id=1N6288ARL4G","http://www.onsemi.com/pub/Collateral/1N6267A.PDF","1500 Watt MOSORB® Transient Voltage Suppressor, 51 V Unidir","Pb-free
Halide free","Active","1500 Watt MOSORB&#174; Transient Voltage Suppressor, 51 V Unidir","Unidirectional","51","1500","43.6","5","70.1","Axial Lead-2"
"on","ESD及EMI保护二极管及滤波器---瞬态电压抑制器 (TVS)","1N6290A","1.5KE62AG","http://www.onsemi.cn/PowerSolutions/product.do?id=1.5KE62AG","http://www.onsemi.com/pub/Collateral/1N6267A-D.PDF","1500 Watt MOSORB® Transient Voltage Suppressor, 62 V Unidir","Pb-free
Halide free","Active","1500 Watt MOSORB&#174; Transient Voltage Suppressor, 62 V Unidir","Unidirectional","62","1500","53","5","85","Axial Lead-2"
"on","ESD及EMI保护二极管及滤波器---瞬态电压抑制器 (TVS)","1N6290A","1.5KE62ARL4G","http://www.onsemi.cn/PowerSolutions/product.do?id=1.5KE62ARL4G","http://www.onsemi.com/pub/Collateral/1N6267A-D.PDF","1500 Watt MOSORB® Transient Voltage Suppressor, 62 V Unidir","Pb-free
Halide free","Active","1500 Watt MOSORB&#174; Transient Voltage Suppressor, 62 V Unidir","Unidirectional","62","1500","53","5","85","Axial Lead-2"
"on","ESD及EMI保护二极管及滤波器---瞬态电压抑制器 (TVS)","1N6290A","1N6290AG","http://www.onsemi.cn/PowerSolutions/product.do?id=1N6290AG","http://www.onsemi.com/pub/Collateral/1N6267A-D.PDF","1500 Watt MOSORB® Transient Voltage Suppressor, 62 V Unidir","Pb-free
Halide free","Active","1500 Watt MOSORB&#174; Transient Voltage Suppressor, 62 V Unidir","Unidirectional","62","1500","53","5","85","Axial Lead-2"
"on","ESD及EMI保护二极管及滤波器---瞬态电压抑制器 (TVS)","1N6290A","1N6290ARL4G","http://www.onsemi.cn/PowerSolutions/product.do?id=1N6290ARL4G","http://www.onsemi.com/pub/Collateral/1N6267A-D.PDF","1500 Watt MOSORB® Transient Voltage Suppressor, 62 V Unidir","Pb-free
Halide free","Active","1500 Watt MOSORB&#174; Transient Voltage Suppressor, 62 V Unidir","Unidirectional","62","1500","53","5","85","Axial Lead-2"
"on","ESD及EMI保护二极管及滤波器---瞬态电压抑制器 (TVS)","1N6292A","1.5KE75ARL4G","http://www.onsemi.cn/PowerSolutions/product.do?id=1.5KE75ARL4G","http://www.onsemi.com/pub/Collateral/1N6267A.PDF","1500 Watt MOSORB® Transient Voltage Suppressor, 75 V Unidir","Pb-free
Halide free","Active","1500 Watt MOSORB&#174; Transient Voltage Suppressor, 75 V Unidir","Unidirectional","75","1500","64.1","5","103","Axial Lead-2"
"on","ESD及EMI保护二极管及滤波器---瞬态电压抑制器 (TVS)","1N6292A","1N6292AG","http://www.onsemi.cn/PowerSolutions/product.do?id=1N6292AG","http://www.onsemi.com/pub/Collateral/1N6267A.PDF","1500 Watt MOSORB® Transient Voltage Suppressor, 75 V Unidir","Pb-free
Halide free","Active","1500 Watt MOSORB&#174; Transient Voltage Suppressor, 75 V Unidir","Unidirectional","75","1500","64.1","5","103","Axial Lead-2"
"on","ESD及EMI保护二极管及滤波器---瞬态电压抑制器 (TVS)","1N6292A","1N6292ARL4G","http://www.onsemi.cn/PowerSolutions/product.do?id=1N6292ARL4G","http://www.onsemi.com/pub/Collateral/1N6267A.PDF","1500 Watt MOSORB® Transient Voltage Suppressor, 75 V Unidir","Pb-free
Halide free","Active","1500 Watt MOSORB&#174; Transient Voltage Suppressor, 75 V Unidir","Unidirectional","75","1500","64.1","5","103","Axial Lead-2"
"on","ESD及EMI保护二极管及滤波器---瞬态电压抑制器 (TVS)","1N6376","1N6376G","http://www.onsemi.cn/PowerSolutions/product.do?id=1N6376G","http://www.onsemi.com/pub/Collateral/1N6373-D.PDF","1500 Watt MOSORB® Transient Voltage Suppressor, 14.1 V Unidir","Pb-free
Halide free","Active","1500 Watt MOSORB&#174; Transient Voltage Suppressor, 14.1 V Unidir","Unidirectional",,"1500","12","2","21.2","Axial Lead-2"
"on","ESD及EMI保护二极管及滤波器---瞬态电压抑制器 (TVS)","1N6376","1N6376RL4G","http://www.onsemi.cn/PowerSolutions/product.do?id=1N6376RL4G","http://www.onsemi.com/pub/Collateral/1N6373-D.PDF","1500 Watt MOSORB® Transient Voltage Suppressor, 14.1 V Unidir","Pb-free
Halide free","Active","1500 Watt MOSORB&#174; Transient Voltage Suppressor, 14.1 V Unidir","Unidirectional",,"1500","12","2","21.2","Axial Lead-2"
"on","ESD及EMI保护二极管及滤波器---瞬态电压抑制器 (TVS)","1N6380","1N6380G","http://www.onsemi.cn/PowerSolutions/product.do?id=1N6380G","http://www.onsemi.com/pub/Collateral/1N6373-D.PDF","1500 Watt MOSORB® Transient Voltage Suppressor, 42.4 V Unidir","Pb-free
Halide free","Active","1500 Watt MOSORB&#174; Transient Voltage Suppressor, 42.4 V Unidir","Unidirectional",,"1500","36","2","65.2","Axial Lead-2"
"on","ESD及EMI保护二极管及滤波器---瞬态电压抑制器 (TVS)","1N6380","1N6380RL4G","http://www.onsemi.cn/PowerSolutions/product.do?id=1N6380RL4G","http://www.onsemi.com/pub/Collateral/1N6373-D.PDF","1500 Watt MOSORB® Transient Voltage Suppressor, 42.4 V Unidir","Pb-free
Halide free","Active","1500 Watt MOSORB&#174; Transient Voltage Suppressor, 42.4 V Unidir","Unidirectional",,"1500","36","2","65.2","Axial Lead-2"
"on","ESD及EMI保护二极管及滤波器---瞬态电压抑制器 (TVS)","1PMT16A","1PMT16AT3G","http://www.onsemi.cn/PowerSolutions/product.do?id=1PMT16AT3G","http://www.onsemi.com/pub/Collateral/1PMT5.0AT3-D.PDF","200 Watt Powermite® Transient Voltage Suppressor, 16 V Unidir","Pb-free
Halide free","Active","200 Watt Powermite&#174; Transient Voltage Suppressor, 16 V Unidir","Unidirectional","18.75","200","16","1","26","POWERMITE-2"
"on","ESD及EMI保护二极管及滤波器---瞬态电压抑制器 (TVS)","1SMA10CA","1SMA10CAT3G","http://www.onsemi.cn/PowerSolutions/product.do?id=1SMA10CAT3G","http://www.onsemi.com/pub/Collateral/1SMA10CAT3-D.PDF","Zener Transient Voltage Supressor, 400 Watt Peak Power","Pb-free
Halide free","Active","Zener Transient Voltage Supressor, 400 Watt Peak Power","Bidirectional","11.7","400","10","2.5","17","SMA-2"
"on","ESD及EMI保护二极管及滤波器---瞬态电压抑制器 (TVS)","1SMA12A","1SMA12AT3G","http://www.onsemi.cn/PowerSolutions/product.do?id=1SMA12AT3G","http://www.onsemi.com/pub/Collateral/1SMA5.0AT3-D.PDF","Transient Voltage Suppressor, Unidirectional, 12 V, 400 Watt","AEC Qualified
Pb-free
Halide free","Active","Transient Voltage Suppressor, Unidirectional, 12 V, 400 Watt","Unidirectional","14","400","12","2.5","19.9","SMA-2"
"on","ESD及EMI保护二极管及滤波器---瞬态电压抑制器 (TVS)","1SMA13A","1SMA13AT3G","http://www.onsemi.cn/PowerSolutions/product.do?id=1SMA13AT3G","http://www.onsemi.com/pub/Collateral/1SMA5.0AT3-D.PDF","400 Watt SMA Transient Voltage Suppressor, 13 V Unidirectional","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","400 Watt SMA Transient Voltage Suppressor, 13 V Unidirectional","Unidirectional","15.15","400","13","2.5","21.5","SMA-2"
"on","ESD及EMI保护二极管及滤波器---瞬态电压抑制器 (TVS)","1SMA13A","SZ1SMA13AT3G","http://www.onsemi.cn/PowerSolutions/product.do?id=SZ1SMA13AT3G","http://www.onsemi.com/pub/Collateral/1SMA5.0AT3-D.PDF","400 Watt SMA Transient Voltage Suppressor, 13 V Unidirectional","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","400 Watt SMA Transient Voltage Suppressor, 13 V Unidirectional","Unidirectional","15.15","400","13","2.5","21.5","SMA-2"
"on","ESD及EMI保护二极管及滤波器---瞬态电压抑制器 (TVS)","1SMA14A","1SMA14AT3G","http://www.onsemi.cn/PowerSolutions/product.do?id=1SMA14AT3G","http://www.onsemi.com/pub/Collateral/1SMA5.0AT3-D.PDF","Transient Voltage Suppressors 14V","AEC Qualified
Pb-free
Halide free","Active","Transient Voltage Suppressors 14V","Unidirectional","16.4","400","14","2.5","23.2","SMA-2"
"on","ESD及EMI保护二极管及滤波器---瞬态电压抑制器 (TVS)","1SMA15CA","1SMA15CAT3G","http://www.onsemi.cn/PowerSolutions/product.do?id=1SMA15CAT3G","http://www.onsemi.com/pub/Collateral/1SMA10CAT3-D.PDF","400 Watt SMA Transient Voltage Suppressor, 15 V Bidirectional","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","400 Watt SMA Transient Voltage Suppressor, 15 V Bidirectional","Bidirectional","17.6","400","15","2.5","24.4","SMA-2"
"on","ESD及EMI保护二极管及滤波器---瞬态电压抑制器 (TVS)","1SMA15CA","SZ1SMA15CAT3G","http://www.onsemi.cn/PowerSolutions/product.do?id=SZ1SMA15CAT3G","http://www.onsemi.com/pub/Collateral/1SMA10CAT3-D.PDF","400 Watt SMA Transient Voltage Suppressor, 15 V Bidirectional","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","400 Watt SMA Transient Voltage Suppressor, 15 V Bidirectional","Bidirectional","17.6","400","15","2.5","24.4","SMA-2"
"on","ESD及EMI保护二极管及滤波器---瞬态电压抑制器 (TVS)","1SMA16CA","1SMA16CAT3G","http://www.onsemi.cn/PowerSolutions/product.do?id=1SMA16CAT3G","http://www.onsemi.com/pub/Collateral/1SMA10CAT3-D.PDF","400 Watt SMA Transient Voltage Suppressor, 16 V Bidirectional","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","400 Watt SMA Transient Voltage Suppressor, 16 V Bidirectional","Bidirectional","18.75","400","16","2.5","26","SMA-2"
"on","ESD及EMI保护二极管及滤波器---瞬态电压抑制器 (TVS)","1SMA16CA","SZ1SMA16CAT3G","http://www.onsemi.cn/PowerSolutions/product.do?id=SZ1SMA16CAT3G","http://www.onsemi.com/pub/Collateral/1SMA10CAT3-D.PDF","400 Watt SMA Transient Voltage Suppressor, 16 V Bidirectional","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","400 Watt SMA Transient Voltage Suppressor, 16 V Bidirectional","Bidirectional","18.75","400","16","2.5","26","SMA-2"
"on","ESD及EMI保护二极管及滤波器---瞬态电压抑制器 (TVS)","1SMA18A","1SMA18AT3G","http://www.onsemi.cn/PowerSolutions/product.do?id=1SMA18AT3G","http://www.onsemi.com/pub/Collateral/1SMA5.0AT3-D.PDF","400 Watt SMA Transient Voltage Suppressor, 180 V Unidirectional","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","400 Watt SMA Transient Voltage Suppressor, 180 V Unidirectional","Unidirectional","21.05","400","18","2.5","29.2","SMA-2"
"on","ESD及EMI保护二极管及滤波器---瞬态电压抑制器 (TVS)","1SMA18A","SZ1SMA18AT3G","http://www.onsemi.cn/PowerSolutions/product.do?id=SZ1SMA18AT3G","http://www.onsemi.com/pub/Collateral/1SMA5.0AT3-D.PDF","400 Watt SMA Transient Voltage Suppressor, 180 V Unidirectional","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","400 Watt SMA Transient Voltage Suppressor, 180 V Unidirectional","Unidirectional","21.05","400","18","2.5","29.2","SMA-2"
"on","ESD及EMI保护二极管及滤波器---瞬态电压抑制器 (TVS)","1SMA20A","1SMA20AT3G","http://www.onsemi.cn/PowerSolutions/product.do?id=1SMA20AT3G","http://www.onsemi.com/pub/Collateral/1SMA5.0AT3-D.PDF","400 Watt SMA Transient Voltage Suppressor, 20 V Unidirectional","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","400 Watt SMA Transient Voltage Suppressor, 20 V Unidirectional","Unidirectional","23.35","400","20","2.5","32.4","SMA-2"
"on","ESD及EMI保护二极管及滤波器---瞬态电压抑制器 (TVS)","1SMA20A","SZ1SMA20AT3G","http://www.onsemi.cn/PowerSolutions/product.do?id=SZ1SMA20AT3G","http://www.onsemi.com/pub/Collateral/1SMA5.0AT3-D.PDF","400 Watt SMA Transient Voltage Suppressor, 20 V Unidirectional","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","400 Watt SMA Transient Voltage Suppressor, 20 V Unidirectional","Unidirectional","23.35","400","20","2.5","32.4","SMA-2"
"on","ESD及EMI保护二极管及滤波器---瞬态电压抑制器 (TVS)","1SMA22A","1SMA22AT3G","http://www.onsemi.cn/PowerSolutions/product.do?id=1SMA22AT3G","http://www.onsemi.com/pub/Collateral/1SMA5.0AT3-D.PDF","400 Watt SMA Transient Voltage Suppressor, 22 V Unidirectional","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","400 Watt SMA Transient Voltage Suppressor, 22 V Unidirectional","Unidirectional","25.65","400","22","2.5","35.5","SMA-2"
"on","ESD及EMI保护二极管及滤波器---瞬态电压抑制器 (TVS)","1SMA22A","SZ1SMA22AT3G","http://www.onsemi.cn/PowerSolutions/product.do?id=SZ1SMA22AT3G","http://www.onsemi.com/pub/Collateral/1SMA5.0AT3-D.PDF","400 Watt SMA Transient Voltage Suppressor, 22 V Unidirectional","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","400 Watt SMA Transient Voltage Suppressor, 22 V Unidirectional","Unidirectional","25.65","400","22","2.5","35.5","SMA-2"
