"brand","Series","Series-2","PartNo","DetailLink","dataSheet","Descrption","Compliance","Status","Description","Polarity","VCE(sat) Max (V)","IC Continuous (A)","V(BR)CEO Min (V)","hFE Min","hFE Max","fT Min (MHz)","PTM Max (W)","Package Type"
"on","双极晶体管---通用晶体管 和 低VCE(Sat) 晶体管","BC807-40L","SBC807-40LT3G","http://www.onsemi.cn/PowerSolutions/product.do?id=SBC807-40LT3G","http://www.onsemi.com/pub/Collateral/BC807-16LT1-D.PDF","PNP Bipolar Transistor","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","PNP Bipolar Transistor","PNP",,"0.5","45","250","600","100","0.225","SOT-23-3"
"on","双极晶体管---通用晶体管 和 低VCE(Sat) 晶体管","BC808","BC808-25LT1G","http://www.onsemi.cn/PowerSolutions/product.do?id=BC808-25LT1G","http://www.onsemi.com/pub/Collateral/BC808-25LT1-D.PDF","PNP Bipolar Transistor","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","PNP Bipolar Transistor","PNP",,"0.5","25","160
250","400
600","100","0.225","SOT-23-3"
"on","双极晶体管---通用晶体管 和 低VCE(Sat) 晶体管","BC808","SBC808-25LT1G","http://www.onsemi.cn/PowerSolutions/product.do?id=SBC808-25LT1G","http://www.onsemi.com/pub/Collateral/BC808-25LT1-D.PDF","PNP Bipolar Transistor","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","PNP Bipolar Transistor","PNP",,"0.5","25","160
250","400
600","100","0.225","SOT-23-3"
"on","双极晶体管---通用晶体管 和 低VCE(Sat) 晶体管","BC817-25L","BC817-25LT1G","http://www.onsemi.cn/PowerSolutions/product.do?id=BC817-25LT1G","http://www.onsemi.com/pub/Collateral/BC817-16LT1-D.PDF","NPN Bipolar Transistor","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","NPN Bipolar Transistor","NPN",,"0.5","45","160","400","100","0.225","SOT-23-3"
"on","双极晶体管---通用晶体管 和 低VCE(Sat) 晶体管","BC817-25L","BC817-25LT3G","http://www.onsemi.cn/PowerSolutions/product.do?id=BC817-25LT3G","http://www.onsemi.com/pub/Collateral/BC817-16LT1-D.PDF","NPN Bipolar Transistor","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","NPN Bipolar Transistor","NPN",,"0.5","45","160","400","100","0.225","SOT-23-3"
"on","双极晶体管---通用晶体管 和 低VCE(Sat) 晶体管","BC817-25L","SBC817-25LT1G","http://www.onsemi.cn/PowerSolutions/product.do?id=SBC817-25LT1G","http://www.onsemi.com/pub/Collateral/BC817-16LT1-D.PDF","NPN Bipolar Transistor","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","NPN Bipolar Transistor","NPN",,"0.5","45","160","400","100","0.225","SOT-23-3"
"on","双极晶体管---通用晶体管 和 低VCE(Sat) 晶体管","BC817-25L","SBC817-25LT3G","http://www.onsemi.cn/PowerSolutions/product.do?id=SBC817-25LT3G","http://www.onsemi.com/pub/Collateral/BC817-16LT1-D.PDF","NPN Bipolar Transistor","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","NPN Bipolar Transistor","NPN",,"0.5","45","160","400","100","0.225","SOT-23-3"
"on","双极晶体管---通用晶体管 和 低VCE(Sat) 晶体管","BC817-40W","BC817-40WT1G","http://www.onsemi.cn/PowerSolutions/product.do?id=BC817-40WT1G","http://www.onsemi.com/pub/Collateral/BC817-40W-D.PDF","45 V, 0.5 A, General Purpose NPN Transistor, SS SC70 GP XSTR NPN 45V","Pb-free
Halide free","Active","45 V, 0.5 A, General Purpose NPN Transistor","NPN",,"0.5","45","250","600","100","0.46","SC-70-3 / SOT-323-3"
"on","双极晶体管---通用晶体管 和 低VCE(Sat) 晶体管","BC846AL","BC846ALT1G","http://www.onsemi.cn/PowerSolutions/product.do?id=BC846ALT1G","http://www.onsemi.com/pub/Collateral/BC846ALT1-D.PDF","NPN Bipolar Transistor","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","NPN Bipolar Transistor","NPN",,"0.1","65","110","220","100","0.225","SOT-23-3"
"on","双极晶体管---通用晶体管 和 低VCE(Sat) 晶体管","BC846AL","BC846ALT3G","http://www.onsemi.cn/PowerSolutions/product.do?id=BC846ALT3G","http://www.onsemi.com/pub/Collateral/BC846ALT1-D.PDF","NPN Bipolar Transistor","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","NPN Bipolar Transistor","NPN",,"0.1","65","110","220","100","0.225","SOT-23-3"
"on","双极晶体管---通用晶体管 和 低VCE(Sat) 晶体管","BC846AL","SBC846ALT1G","http://www.onsemi.cn/PowerSolutions/product.do?id=SBC846ALT1G","http://www.onsemi.com/pub/Collateral/BC846ALT1-D.PDF","NPN Bipolar Transistor","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","NPN Bipolar Transistor","NPN",,"0.1","65","110","220","100","0.225","SOT-23-3"
"on","双极晶体管---通用晶体管 和 低VCE(Sat) 晶体管","BC846BL","BC846BLT1G","http://www.onsemi.cn/PowerSolutions/product.do?id=BC846BLT1G","http://www.onsemi.com/pub/Collateral/BC846ALT1-D.PDF","NPN Bipolar Transistor","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","NPN Bipolar Transistor","NPN",,"0.1","65","200","450","100","0.225","SOT-23-3"
"on","双极晶体管---通用晶体管 和 低VCE(Sat) 晶体管","BC846BL","BC846BLT3G","http://www.onsemi.cn/PowerSolutions/product.do?id=BC846BLT3G","http://www.onsemi.com/pub/Collateral/BC846ALT1-D.PDF","NPN Bipolar Transistor","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","NPN Bipolar Transistor","NPN",,"0.1","65","200","450","100","0.225","SOT-23-3"
"on","双极晶体管---通用晶体管 和 低VCE(Sat) 晶体管","BC846BL","SBC846BLT1G","http://www.onsemi.cn/PowerSolutions/product.do?id=SBC846BLT1G","http://www.onsemi.com/pub/Collateral/BC846ALT1-D.PDF","NPN Bipolar Transistor","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","NPN Bipolar Transistor","NPN",,"0.1","65","200","450","100","0.225","SOT-23-3"
"on","双极晶体管---通用晶体管 和 低VCE(Sat) 晶体管","BC846BL","SBC846BLT3G","http://www.onsemi.cn/PowerSolutions/product.do?id=SBC846BLT3G","http://www.onsemi.com/pub/Collateral/BC846ALT1-D.PDF","NPN Bipolar Transistor","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","NPN Bipolar Transistor","NPN",,"0.1","65","200","450","100","0.225","SOT-23-3"
"on","双极晶体管---通用晶体管 和 低VCE(Sat) 晶体管","BC846BPDW1","BC846BPDW1T1G","http://www.onsemi.cn/PowerSolutions/product.do?id=BC846BPDW1T1G","http://www.onsemi.com/pub/Collateral/BC846BPDW1T1-D.PDF","NPN PNP Bipolar Transistor","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","NPN PNP Bipolar Transistor","Complementary",,"0.1","65","200","475","100","0.38","SC-88-6 / SC-70-6 / SOT-363-6"
"on","双极晶体管---通用晶体管 和 低VCE(Sat) 晶体管","BC846BPDW1","SBC846BPDW1T1G","http://www.onsemi.cn/PowerSolutions/product.do?id=SBC846BPDW1T1G","http://www.onsemi.com/pub/Collateral/BC846BPDW1T1-D.PDF","NPN PNP Bipolar Transistor","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","NPN PNP Bipolar Transistor","Complementary",,"0.1","65","200","475","100","0.38","SC-88-6 / SC-70-6 / SOT-363-6"
"on","双极晶体管---通用晶体管 和 低VCE(Sat) 晶体管","BC846BPDW1","SBC846BPDW1T2G","http://www.onsemi.cn/PowerSolutions/product.do?id=SBC846BPDW1T2G","http://www.onsemi.com/pub/Collateral/BC846BPDW1T1-D.PDF","NPN PNP Bipolar Transistor","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","NPN PNP Bipolar Transistor","Complementary",,"0.1","65","200","475","100","0.38","SC-88-6 / SC-70-6 / SOT-363-6"
"on","双极晶体管---通用晶体管 和 低VCE(Sat) 晶体管","BC846C","BC847CDW1T1G","http://www.onsemi.cn/PowerSolutions/product.do?id=BC847CDW1T1G","http://www.onsemi.com/pub/Collateral/BC846BDW1T1-D.PDF","Dual NPN Bipolar Transistor","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","Dual NPN Bipolar Transistor","Dual NPN",,"0.1","45","420","800","100","0.38","SC-88-6 / SC-70-6 / SOT-363-6"
"on","双极晶体管---通用晶体管 和 低VCE(Sat) 晶体管","BC846C","SBC847CDW1T1G","http://www.onsemi.cn/PowerSolutions/product.do?id=SBC847CDW1T1G","http://www.onsemi.com/pub/Collateral/BC846BDW1T1-D.PDF","Dual NPN Bipolar Transistor","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","Dual NPN Bipolar Transistor","Dual NPN",,"0.1","45","420","800","100","0.38","SC-88-6 / SC-70-6 / SOT-363-6"
"on","双极晶体管---通用晶体管 和 低VCE(Sat) 晶体管","BC847AW","BC847AWT1G","http://www.onsemi.cn/PowerSolutions/product.do?id=BC847AWT1G","http://www.onsemi.com/pub/Collateral/BC846AWT1-D.PDF","NPN Bipolar Transistor","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","NPN Bipolar Transistor","NPN",,"0.1","45","110","220","100","0.15","SC-70-3 / SOT-323-3"
"on","双极晶体管---通用晶体管 和 低VCE(Sat) 晶体管","BC847AW","SBC847AWT1G","http://www.onsemi.cn/PowerSolutions/product.do?id=SBC847AWT1G","http://www.onsemi.com/pub/Collateral/BC846AWT1-D.PDF","NPN Bipolar Transistor","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","NPN Bipolar Transistor","NPN",,"0.1","45","110","220","100","0.15","SC-70-3 / SOT-323-3"
"on","双极晶体管---通用晶体管 和 低VCE(Sat) 晶体管","BC847BL","BC847BLT1G","http://www.onsemi.cn/PowerSolutions/product.do?id=BC847BLT1G","http://www.onsemi.com/pub/Collateral/BC846ALT1-D.PDF","NPN Bipolar Transistor","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","NPN Bipolar Transistor","NPN",,"0.1","45","200","450","100","0.225","SOT-23-3"
"on","双极晶体管---通用晶体管 和 低VCE(Sat) 晶体管","BC847BL","BC847BLT3G","http://www.onsemi.cn/PowerSolutions/product.do?id=BC847BLT3G","http://www.onsemi.com/pub/Collateral/BC846ALT1-D.PDF","NPN Bipolar Transistor","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","NPN Bipolar Transistor","NPN",,"0.1","45","200","450","100","0.225","SOT-23-3"
"on","双极晶体管---通用晶体管 和 低VCE(Sat) 晶体管","BC847BL","NSVBC847BLT3G","http://www.onsemi.cn/PowerSolutions/product.do?id=NSVBC847BLT3G","http://www.onsemi.com/pub/Collateral/BC846ALT1-D.PDF","NPN Bipolar Transistor","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","NPN Bipolar Transistor","NPN",,"0.1","45","200","450","100","0.225","SOT-23-3"
"on","双极晶体管---通用晶体管 和 低VCE(Sat) 晶体管","BC847BL","SBC847BLT1G","http://www.onsemi.cn/PowerSolutions/product.do?id=SBC847BLT1G","http://www.onsemi.com/pub/Collateral/BC846ALT1-D.PDF","NPN Bipolar Transistor","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","NPN Bipolar Transistor","NPN",,"0.1","45","200","450","100","0.225","SOT-23-3"
"on","双极晶体管---通用晶体管 和 低VCE(Sat) 晶体管","BC847BPDXV6","BC847BPDXV6T1G","http://www.onsemi.cn/PowerSolutions/product.do?id=BC847BPDXV6T1G","http://www.onsemi.com/pub/Collateral/BC847BPDXV6T1-D.PDF","Dual NPN PNP Bipolar Transistor","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","Dual NPN PNP Bipolar Transistor","Complementary",,"0.1","45","200","475","100","0.5",
"BC847BT","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","NPN Bipolar Transistor","NPN",,"0.1","45","200","450","100","0.2","SC-75-3"
"on","双极晶体管---通用晶体管 和 低VCE(Sat) 晶体管","BC847BPDXV6","SBC847BPDXV6T1G","http://www.onsemi.cn/PowerSolutions/product.do?id=SBC847BPDXV6T1G","http://www.onsemi.com/pub/Collateral/BC847BPDXV6T1-D.PDF","Dual NPN PNP Bipolar Transistor","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","Dual NPN PNP Bipolar Transistor","Complementary",,"0.1","45","200","475","100","0.5",
"BC847BT","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","NPN Bipolar Transistor","NPN",,"0.1","45","200","450","100","0.2","SC-75-3"
"on","双极晶体管---通用晶体管 和 低VCE(Sat) 晶体管","BC847BW","BC847BWT1G","http://www.onsemi.cn/PowerSolutions/product.do?id=BC847BWT1G","http://www.onsemi.com/pub/Collateral/BC846AWT1-D.PDF","NPN Bipolar Transistor","AEC Qualified
Pb-free
Halide free
PPAP Capable","ActiveNEW","NPN Bipolar Transistor","NPN",,"0.1","45","200","450","100","0.15","SC-70-3 / SOT-323-3"
"on","双极晶体管---通用晶体管 和 低VCE(Sat) 晶体管","BC847BW","SBC847BWT1G","http://www.onsemi.cn/PowerSolutions/product.do?id=SBC847BWT1G","http://www.onsemi.com/pub/Collateral/BC846AWT1-D.PDF","NPN Bipolar Transistor","AEC Qualified
Pb-free
Halide free
PPAP Capable","ActiveNEW","NPN Bipolar Transistor","NPN",,"0.1","45","200","450","100","0.15","SC-70-3 / SOT-323-3"
"on","双极晶体管---通用晶体管 和 低VCE(Sat) 晶体管","BC848AL","BC848ALT1G","http://www.onsemi.cn/PowerSolutions/product.do?id=BC848ALT1G","http://www.onsemi.com/pub/Collateral/BC846ALT1-D.PDF","NPN Bipolar Transistor","AEC Qualified
Pb-free
Halide free","Active","NPN Bipolar Transistor","NPN",,"0.1","30","110","220","100","0.225","SOT-23-3"
"on","双极晶体管---通用晶体管 和 低VCE(Sat) 晶体管","BC848BW","BC848BWT1G","http://www.onsemi.cn/PowerSolutions/product.do?id=BC848BWT1G","http://www.onsemi.com/pub/Collateral/BC846AWT1-D.PDF","NPN Bipolar Transistor","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","NPN Bipolar Transistor","NPN",,"0.1","30","200","450","100","0.15","SC-70-3 / SOT-323-3"
"on","双极晶体管---通用晶体管 和 低VCE(Sat) 晶体管","BC848BW","NSVBC848BWT1G","http://www.onsemi.cn/PowerSolutions/product.do?id=NSVBC848BWT1G","http://www.onsemi.com/pub/Collateral/BC846AWT1-D.PDF","NPN Bipolar Transistor, SS SC70 GP XSTR NPN 30V","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","NPN Bipolar Transistor","NPN",,"0.1","30","200","450","100","0.15","SC-70-3 / SOT-323-3"
"on","双极晶体管---通用晶体管 和 低VCE(Sat) 晶体管","BC848CL","BC848CLT1G","http://www.onsemi.cn/PowerSolutions/product.do?id=BC848CLT1G","http://www.onsemi.com/pub/Collateral/BC846ALT1-D.PDF","NPN Bipolar Transistor","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","NPN Bipolar Transistor","NPN",,"0.1","30","420","800","100","0.225","SOT-23-3"
"on","双极晶体管---通用晶体管 和 低VCE(Sat) 晶体管","BC848CL","NSVBC848CLT1G","http://www.onsemi.cn/PowerSolutions/product.do?id=NSVBC848CLT1G","http://www.onsemi.com/pub/Collateral/BC846ALT1-D.PDF","NPN Bipolar Transistor","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","NPN Bipolar Transistor","NPN",,"0.1","30","420","800","100","0.225","SOT-23-3"
"on","双极晶体管---通用晶体管 和 低VCE(Sat) 晶体管","BC848CW","BC848CWT1G","http://www.onsemi.cn/PowerSolutions/product.do?id=BC848CWT1G","http://www.onsemi.com/pub/Collateral/BC846AWT1-D.PDF","NPN Bipolar Transistor","AEC Qualified
Pb-free
Halide free","Active","NPN Bipolar Transistor","NPN",,"0.1","30","420","800","100","0.15","SC-70-3 / SOT-323-3"
"on","双极晶体管---通用晶体管 和 低VCE(Sat) 晶体管","BC849CL","BC849CLT1G","http://www.onsemi.cn/PowerSolutions/product.do?id=BC849CLT1G","http://www.onsemi.com/pub/Collateral/BC846ALT1-D.PDF","NPN Bipolar Transistor","AEC Qualified
Pb-free
Halide free","Active","NPN Bipolar Transistor","NPN",,"0.1","30","420","800","100","0.225","SOT-23-3"
"on","双极晶体管---通用晶体管 和 低VCE(Sat) 晶体管","BC850CL","BC850CLT1G","http://www.onsemi.cn/PowerSolutions/product.do?id=BC850CLT1G","http://www.onsemi.com/pub/Collateral/BC846ALT1-D.PDF","NPN Bipolar Transistor","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","NPN Bipolar Transistor","NPN",,"0.1","45","420","800","100","0.225","SOT-23-3"
"on","双极晶体管---通用晶体管 和 低VCE(Sat) 晶体管","BC850CL","NSVBC850CLT1G","http://www.onsemi.cn/PowerSolutions/product.do?id=NSVBC850CLT1G","http://www.onsemi.com/pub/Collateral/BC846ALT1-D.PDF","NPN Bipolar Transistor, SS SOT23 GP XSTR NPN 45V","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","NPN Bipolar Transistor","NPN",,"0.1","45","420","800","100","0.225","SOT-23-3"
"on","双极晶体管---通用晶体管 和 低VCE(Sat) 晶体管","BC856AL","BC856ALT1G","http://www.onsemi.cn/PowerSolutions/product.do?id=BC856ALT1G","http://www.onsemi.com/pub/Collateral/BC856ALT1-D.PDF","PNP Bipolar Transistor","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","PNP Bipolar Transistor","PNP",,"0.1","65","125","250","100","0.225","SOT-23-3"
"on","双极晶体管---通用晶体管 和 低VCE(Sat) 晶体管","BC856AL","SBC856ALT1G","http://www.onsemi.cn/PowerSolutions/product.do?id=SBC856ALT1G","http://www.onsemi.com/pub/Collateral/BC856ALT1-D.PDF","PNP Bipolar Transistor","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","PNP Bipolar Transistor","PNP",,"0.1","65","125","250","100","0.225","SOT-23-3"
"on","双极晶体管---通用晶体管 和 低VCE(Sat) 晶体管","BC856BL","BC856BLT1G","http://www.onsemi.cn/PowerSolutions/product.do?id=BC856BLT1G","http://www.onsemi.com/pub/Collateral/BC856ALT1-D.PDF","PNP Bipolar Transistor","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","PNP Bipolar Transistor","PNP",,"0.1","65","220","475","100","0.225","SOT-23-3"
"on","双极晶体管---通用晶体管 和 低VCE(Sat) 晶体管","BC856BL","BC856BLT3G","http://www.onsemi.cn/PowerSolutions/product.do?id=BC856BLT3G","http://www.onsemi.com/pub/Collateral/BC856ALT1-D.PDF","PNP Bipolar Transistor","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","PNP Bipolar Transistor","PNP",,"0.1","65","220","475","100","0.225","SOT-23-3"
"on","双极晶体管---通用晶体管 和 低VCE(Sat) 晶体管","BC856BL","SBC856BLT1G","http://www.onsemi.cn/PowerSolutions/product.do?id=SBC856BLT1G","http://www.onsemi.com/pub/Collateral/BC856ALT1-D.PDF","PNP Bipolar Transistor","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","PNP Bipolar Transistor","PNP",,"0.1","65","220","475","100","0.225","SOT-23-3"
"on","双极晶体管---通用晶体管 和 低VCE(Sat) 晶体管","BC856BL","SBC856BLT3G","http://www.onsemi.cn/PowerSolutions/product.do?id=SBC856BLT3G","http://www.onsemi.com/pub/Collateral/BC856ALT1-D.PDF","PNP Bipolar Transistor","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","PNP Bipolar Transistor","PNP",,"0.1","65","220","475","100","0.225","SOT-23-3"
"on","双极晶体管---通用晶体管 和 低VCE(Sat) 晶体管","BC857AL","BC857ALT1G","http://www.onsemi.cn/PowerSolutions/product.do?id=BC857ALT1G","http://www.onsemi.com/pub/Collateral/BC856ALT1-D.PDF","PNP Bipolar Transistor","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","PNP Bipolar Transistor","PNP",,"0.1","45","125","250","100","0.225","SOT-23-3"
"on","双极晶体管---通用晶体管 和 低VCE(Sat) 晶体管","BC857AL","SBC857ALT1G","http://www.onsemi.cn/PowerSolutions/product.do?id=SBC857ALT1G","http://www.onsemi.com/pub/Collateral/BC856ALT1-D.PDF","PNP Bipolar Transistor","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","PNP Bipolar Transistor","PNP",,"0.1","45","125","250","100","0.225","SOT-23-3"
"on","双极晶体管---通用晶体管 和 低VCE(Sat) 晶体管","BC857BL","BC857BLT1G","http://www.onsemi.cn/PowerSolutions/product.do?id=BC857BLT1G","http://www.onsemi.com/pub/Collateral/BC856ALT1-D.PDF","PNP Bipolar Transistor","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","PNP Bipolar Transistor","PNP",,"0.1","45","220","475","100","0.225","SOT-23-3"
"on","双极晶体管---通用晶体管 和 低VCE(Sat) 晶体管","BC857BL","BC857BLT3G","http://www.onsemi.cn/PowerSolutions/product.do?id=BC857BLT3G","http://www.onsemi.com/pub/Collateral/BC856ALT1-D.PDF","PNP Bipolar Transistor","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","PNP Bipolar Transistor","PNP",,"0.1","45","220","475","100","0.225","SOT-23-3"
"on","双极晶体管---通用晶体管 和 低VCE(Sat) 晶体管","BC857BL","NSVBC857BLT3G","http://www.onsemi.cn/PowerSolutions/product.do?id=NSVBC857BLT3G","http://www.onsemi.com/pub/Collateral/BC856ALT1-D.PDF","PNP Bipolar Transistor","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","PNP Bipolar Transistor","PNP",,"0.1","45","220","475","100","0.225","SOT-23-3"
"on","双极晶体管---通用晶体管 和 低VCE(Sat) 晶体管","BC857BL","SBC857BLT1G","http://www.onsemi.cn/PowerSolutions/product.do?id=SBC857BLT1G","http://www.onsemi.com/pub/Collateral/BC856ALT1-D.PDF","PNP Bipolar Transistor","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","PNP Bipolar Transistor","PNP",,"0.1","45","220","475","100","0.225","SOT-23-3"
"on","双极晶体管---通用晶体管 和 低VCE(Sat) 晶体管","BC857BW","BC857BWT1G","http://www.onsemi.cn/PowerSolutions/product.do?id=BC857BWT1G","http://www.onsemi.com/pub/Collateral/BC856BWT1-D.PDF","PNP Bipolar Transistor","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","PNP Bipolar Transistor","PNP",,"0.1","45","220","475","100","0.15","SC-70-3 / SOT-323-3"
"on","双极晶体管---通用晶体管 和 低VCE(Sat) 晶体管","BC857BW","SBC857BWT1G","http://www.onsemi.cn/PowerSolutions/product.do?id=SBC857BWT1G","http://www.onsemi.com/pub/Collateral/BC856BWT1-D.PDF","PNP Bipolar Transistor","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","PNP Bipolar Transistor","PNP",,"0.1","45","220","475","100","0.15","SC-70-3 / SOT-323-3"
"on","双极晶体管---通用晶体管 和 低VCE(Sat) 晶体管","BC857CL","BC857CLT1G","http://www.onsemi.cn/PowerSolutions/product.do?id=BC857CLT1G","http://www.onsemi.com/pub/Collateral/BC856ALT1-D.PDF","PNP Bipolar Transistor","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","PNP Bipolar Transistor","PNP",,"0.1","45","420","800","100","0.225","SOT-23-3"
"on","双极晶体管---通用晶体管 和 低VCE(Sat) 晶体管","BC857CL","BC857CLT3G","http://www.onsemi.cn/PowerSolutions/product.do?id=BC857CLT3G","http://www.onsemi.com/pub/Collateral/BC856ALT1-D.PDF","PNP Bipolar Transistor","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","PNP Bipolar Transistor","PNP",,"0.1","45","420","800","100","0.225","SOT-23-3"
