"brand","Series","Series-2","PartNo","DataSheet","DetailLink","Description","# of  Channels","IQ  (µA)","VCC  MIN.  (V)","VCC  MAX.  (V)","Reset  Threshold  (V)","Min  Reset  Threshold","Max  Reset  Threshold","Reset  Active","Reset  ACC  (mV)","Reset  ACC  (%)","Reset  Output  Type"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP810","SP810EK-4-4","http://www.exar.com/common/content/document.ashx?id=683&languageid=1033&type=datasheet&part=sp810","http://www.exar.com/power-management/system-controls/supervisors/sp810/","3 Pin Microprocessor Reset Circuit","1","3","0.9","6","2.3","-","-","high","60","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP810","SP810EK-4-4/TR","http://www.exar.com/common/content/document.ashx?id=683&languageid=1033&type=datasheet&part=sp810","http://www.exar.com/power-management/system-controls/supervisors/sp810/","3 Pin Microprocessor Reset Circuit","1","3","0.9","6","2.3","-","-","high","60","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP810","SP810EK-4-6","http://www.exar.com/common/content/document.ashx?id=683&languageid=1033&type=datasheet&part=sp810","http://www.exar.com/power-management/system-controls/supervisors/sp810/","3 Pin Microprocessor Reset Circuit","1","3","0.9","6","2.3","-","-","high","60","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP810","SP810EK-4-6/TR","http://www.exar.com/common/content/document.ashx?id=683&languageid=1033&type=datasheet&part=sp810","http://www.exar.com/power-management/system-controls/supervisors/sp810/","3 Pin Microprocessor Reset Circuit","1","3","0.9","6","2.3","-","-","high","60","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP810","SP810EK-L-2-3","http://www.exar.com/common/content/document.ashx?id=683&languageid=1033&type=datasheet&part=sp810","http://www.exar.com/power-management/system-controls/supervisors/sp810/","3 Pin Microprocessor Reset Circuit","1","3","0.9","6","2.3","-","-","high","60","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP810","SP810EK-L-2-3/TR","http://www.exar.com/common/content/document.ashx?id=683&languageid=1033&type=datasheet&part=sp810","http://www.exar.com/power-management/system-controls/supervisors/sp810/","3 Pin Microprocessor Reset Circuit","1","3","0.9","6","2.3","-","-","high","60","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP810","SP810EK-L-2-6","http://www.exar.com/common/content/document.ashx?id=683&languageid=1033&type=datasheet&part=sp810","http://www.exar.com/power-management/system-controls/supervisors/sp810/","3 Pin Microprocessor Reset Circuit","1","3","0.9","6","2.3","-","-","high","60","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP810","SP810EK-L-2-6/TR","http://www.exar.com/common/content/document.ashx?id=683&languageid=1033&type=datasheet&part=sp810","http://www.exar.com/power-management/system-controls/supervisors/sp810/","3 Pin Microprocessor Reset Circuit","1","3","0.9","6","2.3","-","-","high","60","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP810","SP810EK-L-2-9","http://www.exar.com/common/content/document.ashx?id=683&languageid=1033&type=datasheet&part=sp810","http://www.exar.com/power-management/system-controls/supervisors/sp810/","3 Pin Microprocessor Reset Circuit","1","3","0.9","6","2.3","-","-","high","60","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP810","SP810EK-L-2-9/TR","http://www.exar.com/common/content/document.ashx?id=683&languageid=1033&type=datasheet&part=sp810","http://www.exar.com/power-management/system-controls/supervisors/sp810/","3 Pin Microprocessor Reset Circuit","1","3","0.9","6","2.3","-","-","high","60","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP810","SP810EK-L-3-1","http://www.exar.com/common/content/document.ashx?id=683&languageid=1033&type=datasheet&part=sp810","http://www.exar.com/power-management/system-controls/supervisors/sp810/","3 Pin Microprocessor Reset Circuit","1","3","0.9","6","2.3","-","-","high","60","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP810","SP810EK-L-3-1/TR","http://www.exar.com/common/content/document.ashx?id=683&languageid=1033&type=datasheet&part=sp810","http://www.exar.com/power-management/system-controls/supervisors/sp810/","3 Pin Microprocessor Reset Circuit","1","3","0.9","6","2.3","-","-","high","60","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP810","SP810EK-L-4-0","http://www.exar.com/common/content/document.ashx?id=683&languageid=1033&type=datasheet&part=sp810","http://www.exar.com/power-management/system-controls/supervisors/sp810/","3 Pin Microprocessor Reset Circuit","1","3","0.9","6","2.3","-","-","high","60","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP810","SP810EK-L-4-0/TR","http://www.exar.com/common/content/document.ashx?id=683&languageid=1033&type=datasheet&part=sp810","http://www.exar.com/power-management/system-controls/supervisors/sp810/","3 Pin Microprocessor Reset Circuit","1","3","0.9","6","2.3","-","-","high","60","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP810","SP810EK-L-4-4","http://www.exar.com/common/content/document.ashx?id=683&languageid=1033&type=datasheet&part=sp810","http://www.exar.com/power-management/system-controls/supervisors/sp810/","3 Pin Microprocessor Reset Circuit","1","3","0.9","6","2.3","-","-","high","60","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP810","SP810EK-L-4-4/TR","http://www.exar.com/common/content/document.ashx?id=683&languageid=1033&type=datasheet&part=sp810","http://www.exar.com/power-management/system-controls/supervisors/sp810/","3 Pin Microprocessor Reset Circuit","1","3","0.9","6","2.3","-","-","high","60","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP810","SP810EK-L-4-6","http://www.exar.com/common/content/document.ashx?id=683&languageid=1033&type=datasheet&part=sp810","http://www.exar.com/power-management/system-controls/supervisors/sp810/","3 Pin Microprocessor Reset Circuit","1","3","0.9","6","2.3","-","-","high","60","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP810","SP810EK-L-4-6/TR","http://www.exar.com/common/content/document.ashx?id=683&languageid=1033&type=datasheet&part=sp810","http://www.exar.com/power-management/system-controls/supervisors/sp810/","3 Pin Microprocessor Reset Circuit","1","3","0.9","6","2.3","-","-","high","60","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP705","SP705CN","http://www.exar.com/common/content/document.ashx?id=678&languageid=1033&type=datasheet&part=sp705","http://www.exar.com/power-management/system-controls/supervisors/sp705/","Low Power Microprocessor Supervisory Circuits","1","60","1","5.5","4.65","-","-","low","125","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP705","SP705CN/TR","http://www.exar.com/common/content/document.ashx?id=678&languageid=1033&type=datasheet&part=sp705","http://www.exar.com/power-management/system-controls/supervisors/sp705/","Low Power Microprocessor Supervisory Circuits","1","60","1","5.5","4.65","-","-","low","125","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP705","SP705CN-L","http://www.exar.com/common/content/document.ashx?id=678&languageid=1033&type=datasheet&part=sp705","http://www.exar.com/power-management/system-controls/supervisors/sp705/","Low Power Microprocessor Supervisory Circuits","1","60","1","5.5","4.65","-","-","low","125","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP705","SP705CN-L/TR","http://www.exar.com/common/content/document.ashx?id=678&languageid=1033&type=datasheet&part=sp705","http://www.exar.com/power-management/system-controls/supervisors/sp705/","Low Power Microprocessor Supervisory Circuits","1","60","1","5.5","4.65","-","-","low","125","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP705","SP705CP","http://www.exar.com/common/content/document.ashx?id=678&languageid=1033&type=datasheet&part=sp705","http://www.exar.com/power-management/system-controls/supervisors/sp705/","Low Power Microprocessor Supervisory Circuits","1","60","1","5.5","4.65","-","-","low","125","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP705","SP705CP-L","http://www.exar.com/common/content/document.ashx?id=678&languageid=1033&type=datasheet&part=sp705","http://www.exar.com/power-management/system-controls/supervisors/sp705/","Low Power Microprocessor Supervisory Circuits","1","60","1","5.5","4.65","-","-","low","125","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP705","SP705CU","http://www.exar.com/common/content/document.ashx?id=678&languageid=1033&type=datasheet&part=sp705","http://www.exar.com/power-management/system-controls/supervisors/sp705/","Low Power Microprocessor Supervisory Circuits","1","60","1","5.5","4.65","-","-","low","125","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP705","SP705CU/TR","http://www.exar.com/common/content/document.ashx?id=678&languageid=1033&type=datasheet&part=sp705","http://www.exar.com/power-management/system-controls/supervisors/sp705/","Low Power Microprocessor Supervisory Circuits","1","60","1","5.5","4.65","-","-","low","125","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP705","SP705CU-L","http://www.exar.com/common/content/document.ashx?id=678&languageid=1033&type=datasheet&part=sp705","http://www.exar.com/power-management/system-controls/supervisors/sp705/","Low Power Microprocessor Supervisory Circuits","1","60","1","5.5","4.65","-","-","low","125","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP705","SP705CU-L/TR","http://www.exar.com/common/content/document.ashx?id=678&languageid=1033&type=datasheet&part=sp705","http://www.exar.com/power-management/system-controls/supervisors/sp705/","Low Power Microprocessor Supervisory Circuits","1","60","1","5.5","4.65","-","-","low","125","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP705","SP705EN","http://www.exar.com/common/content/document.ashx?id=678&languageid=1033&type=datasheet&part=sp705","http://www.exar.com/power-management/system-controls/supervisors/sp705/","Low Power Microprocessor Supervisory Circuits","1","60","1","5.5","4.65","-","-","low","125","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP705","SP705EN/TR","http://www.exar.com/common/content/document.ashx?id=678&languageid=1033&type=datasheet&part=sp705","http://www.exar.com/power-management/system-controls/supervisors/sp705/","Low Power Microprocessor Supervisory Circuits","1","60","1","5.5","4.65","-","-","low","125","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP705","SP705EN-L","http://www.exar.com/common/content/document.ashx?id=678&languageid=1033&type=datasheet&part=sp705","http://www.exar.com/power-management/system-controls/supervisors/sp705/","Low Power Microprocessor Supervisory Circuits","1","60","1","5.5","4.65","-","-","low","125","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP705","SP705EN-L/TR","http://www.exar.com/common/content/document.ashx?id=678&languageid=1033&type=datasheet&part=sp705","http://www.exar.com/power-management/system-controls/supervisors/sp705/","Low Power Microprocessor Supervisory Circuits","1","60","1","5.5","4.65","-","-","low","125","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP705","SP705EP","http://www.exar.com/common/content/document.ashx?id=678&languageid=1033&type=datasheet&part=sp705","http://www.exar.com/power-management/system-controls/supervisors/sp705/","Low Power Microprocessor Supervisory Circuits","1","60","1","5.5","4.65","-","-","low","125","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP705","SP705EP-L","http://www.exar.com/common/content/document.ashx?id=678&languageid=1033&type=datasheet&part=sp705","http://www.exar.com/power-management/system-controls/supervisors/sp705/","Low Power Microprocessor Supervisory Circuits","1","60","1","5.5","4.65","-","-","low","125","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP705","SP705EU","http://www.exar.com/common/content/document.ashx?id=678&languageid=1033&type=datasheet&part=sp705","http://www.exar.com/power-management/system-controls/supervisors/sp705/","Low Power Microprocessor Supervisory Circuits","1","60","1","5.5","4.65","-","-","low","125","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP705","SP705EU/TR","http://www.exar.com/common/content/document.ashx?id=678&languageid=1033&type=datasheet&part=sp705","http://www.exar.com/power-management/system-controls/supervisors/sp705/","Low Power Microprocessor Supervisory Circuits","1","60","1","5.5","4.65","-","-","low","125","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP705","SP705EU-L","http://www.exar.com/common/content/document.ashx?id=678&languageid=1033&type=datasheet&part=sp705","http://www.exar.com/power-management/system-controls/supervisors/sp705/","Low Power Microprocessor Supervisory Circuits","1","60","1","5.5","4.65","-","-","low","125","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP705","SP705EU-L/TR","http://www.exar.com/common/content/document.ashx?id=678&languageid=1033&type=datasheet&part=sp705","http://www.exar.com/power-management/system-controls/supervisors/sp705/","Low Power Microprocessor Supervisory Circuits","1","60","1","5.5","4.65","-","-","low","125","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP705","SP705XN","http://www.exar.com/common/content/document.ashx?id=678&languageid=1033&type=datasheet&part=sp705","http://www.exar.com/power-management/system-controls/supervisors/sp705/","Low Power Microprocessor Supervisory Circuits","1","60","1","5.5","4.65","-","-","low","125","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP705","SP705XN-1","http://www.exar.com/common/content/document.ashx?id=678&languageid=1033&type=datasheet&part=sp705","http://www.exar.com/power-management/system-controls/supervisors/sp705/","Low Power Microprocessor Supervisory Circuits","1","60","1","5.5","4.65","-","-","low","125","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP705","SP705XN-2","http://www.exar.com/common/content/document.ashx?id=678&languageid=1033&type=datasheet&part=sp705","http://www.exar.com/power-management/system-controls/supervisors/sp705/","Low Power Microprocessor Supervisory Circuits","1","60","1","5.5","4.65","-","-","low","125","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP705","SP705XP","http://www.exar.com/common/content/document.ashx?id=678&languageid=1033&type=datasheet&part=sp705","http://www.exar.com/power-management/system-controls/supervisors/sp705/","Low Power Microprocessor Supervisory Circuits","1","60","1","5.5","4.65","-","-","low","125","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP705","SP705XP-1","http://www.exar.com/common/content/document.ashx?id=678&languageid=1033&type=datasheet&part=sp705","http://www.exar.com/power-management/system-controls/supervisors/sp705/","Low Power Microprocessor Supervisory Circuits","1","60","1","5.5","4.65","-","-","low","125","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP705","SP705XP-2","http://www.exar.com/common/content/document.ashx?id=678&languageid=1033&type=datasheet&part=sp705","http://www.exar.com/power-management/system-controls/supervisors/sp705/","Low Power Microprocessor Supervisory Circuits","1","60","1","5.5","4.65","-","-","low","125","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP813","SP813LCN","http://www.exar.com/common/content/document.ashx?id=678&languageid=1033&type=datasheet&part=sp813","http://www.exar.com/power-management/system-controls/supervisors/sp813/","Low Power Microprocessor Supervisory Circuits","1","60","1","5.5","4.65","-","-","high","125","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP813","SP813LCN/TR","http://www.exar.com/common/content/document.ashx?id=678&languageid=1033&type=datasheet&part=sp813","http://www.exar.com/power-management/system-controls/supervisors/sp813/","Low Power Microprocessor Supervisory Circuits","1","60","1","5.5","4.65","-","-","high","125","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP813","SP813LCN-L","http://www.exar.com/common/content/document.ashx?id=678&languageid=1033&type=datasheet&part=sp813","http://www.exar.com/power-management/system-controls/supervisors/sp813/","Low Power Microprocessor Supervisory Circuits","1","60","1","5.5","4.65","-","-","high","125","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP813","SP813LCN-L/TR","http://www.exar.com/common/content/document.ashx?id=678&languageid=1033&type=datasheet&part=sp813","http://www.exar.com/power-management/system-controls/supervisors/sp813/","Low Power Microprocessor Supervisory Circuits","1","60","1","5.5","4.65","-","-","high","125","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP813","SP813LCP","http://www.exar.com/common/content/document.ashx?id=678&languageid=1033&type=datasheet&part=sp813","http://www.exar.com/power-management/system-controls/supervisors/sp813/","Low Power Microprocessor Supervisory Circuits","1","60","1","5.5","4.65","-","-","high","125","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP813","SP813LCP-L","http://www.exar.com/common/content/document.ashx?id=678&languageid=1033&type=datasheet&part=sp813","http://www.exar.com/power-management/system-controls/supervisors/sp813/","Low Power Microprocessor Supervisory Circuits","1","60","1","5.5","4.65","-","-","high","125","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP813","SP813LCU","http://www.exar.com/common/content/document.ashx?id=678&languageid=1033&type=datasheet&part=sp813","http://www.exar.com/power-management/system-controls/supervisors/sp813/","Low Power Microprocessor Supervisory Circuits","1","60","1","5.5","4.65","-","-","high","125","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP813","SP813LCU/TR","http://www.exar.com/common/content/document.ashx?id=678&languageid=1033&type=datasheet&part=sp813","http://www.exar.com/power-management/system-controls/supervisors/sp813/","Low Power Microprocessor Supervisory Circuits","1","60","1","5.5","4.65","-","-","high","125","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP813","SP813LCU-L","http://www.exar.com/common/content/document.ashx?id=678&languageid=1033&type=datasheet&part=sp813","http://www.exar.com/power-management/system-controls/supervisors/sp813/","Low Power Microprocessor Supervisory Circuits","1","60","1","5.5","4.65","-","-","high","125","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP813","SP813LCU-L/TR","http://www.exar.com/common/content/document.ashx?id=678&languageid=1033&type=datasheet&part=sp813","http://www.exar.com/power-management/system-controls/supervisors/sp813/","Low Power Microprocessor Supervisory Circuits","1","60","1","5.5","4.65","-","-","high","125","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP813","SP813LEN","http://www.exar.com/common/content/document.ashx?id=678&languageid=1033&type=datasheet&part=sp813","http://www.exar.com/power-management/system-controls/supervisors/sp813/","Low Power Microprocessor Supervisory Circuits","1","60","1","5.5","4.65","-","-","high","125","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP813","SP813LEN/TR","http://www.exar.com/common/content/document.ashx?id=678&languageid=1033&type=datasheet&part=sp813","http://www.exar.com/power-management/system-controls/supervisors/sp813/","Low Power Microprocessor Supervisory Circuits","1","60","1","5.5","4.65","-","-","high","125","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP813","SP813LEN-L","http://www.exar.com/common/content/document.ashx?id=678&languageid=1033&type=datasheet&part=sp813","http://www.exar.com/power-management/system-controls/supervisors/sp813/","Low Power Microprocessor Supervisory Circuits","1","60","1","5.5","4.65","-","-","high","125","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP813","SP813LEN-L/TR","http://www.exar.com/common/content/document.ashx?id=678&languageid=1033&type=datasheet&part=sp813","http://www.exar.com/power-management/system-controls/supervisors/sp813/","Low Power Microprocessor Supervisory Circuits","1","60","1","5.5","4.65","-","-","high","125","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP813","SP813LEP","http://www.exar.com/common/content/document.ashx?id=678&languageid=1033&type=datasheet&part=sp813","http://www.exar.com/power-management/system-controls/supervisors/sp813/","Low Power Microprocessor Supervisory Circuits","1","60","1","5.5","4.65","-","-","high","125","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP813","SP813LEP-L","http://www.exar.com/common/content/document.ashx?id=678&languageid=1033&type=datasheet&part=sp813","http://www.exar.com/power-management/system-controls/supervisors/sp813/","Low Power Microprocessor Supervisory Circuits","1","60","1","5.5","4.65","-","-","high","125","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP813","SP813LEU","http://www.exar.com/common/content/document.ashx?id=678&languageid=1033&type=datasheet&part=sp813","http://www.exar.com/power-management/system-controls/supervisors/sp813/","Low Power Microprocessor Supervisory Circuits","1","60","1","5.5","4.65","-","-","high","125","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP813","SP813LEU/TR","http://www.exar.com/common/content/document.ashx?id=678&languageid=1033&type=datasheet&part=sp813","http://www.exar.com/power-management/system-controls/supervisors/sp813/","Low Power Microprocessor Supervisory Circuits","1","60","1","5.5","4.65","-","-","high","125","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP813","SP813LEU-L","http://www.exar.com/common/content/document.ashx?id=678&languageid=1033&type=datasheet&part=sp813","http://www.exar.com/power-management/system-controls/supervisors/sp813/","Low Power Microprocessor Supervisory Circuits","1","60","1","5.5","4.65","-","-","high","125","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP813","SP813LEU-L/TR","http://www.exar.com/common/content/document.ashx?id=678&languageid=1033&type=datasheet&part=sp813","http://www.exar.com/power-management/system-controls/supervisors/sp813/","Low Power Microprocessor Supervisory Circuits","1","60","1","5.5","4.65","-","-","high","125","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP813","SP813LXN","http://www.exar.com/common/content/document.ashx?id=678&languageid=1033&type=datasheet&part=sp813","http://www.exar.com/power-management/system-controls/supervisors/sp813/","Low Power Microprocessor Supervisory Circuits","1","60","1","5.5","4.65","-","-","high","125","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP813","SP813LXN-1","http://www.exar.com/common/content/document.ashx?id=678&languageid=1033&type=datasheet&part=sp813","http://www.exar.com/power-management/system-controls/supervisors/sp813/","Low Power Microprocessor Supervisory Circuits","1","60","1","5.5","4.65","-","-","high","125","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP813","SP813LXN-2","http://www.exar.com/common/content/document.ashx?id=678&languageid=1033&type=datasheet&part=sp813","http://www.exar.com/power-management/system-controls/supervisors/sp813/","Low Power Microprocessor Supervisory Circuits","1","60","1","5.5","4.65","-","-","high","125","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP813","SP813LXP","http://www.exar.com/common/content/document.ashx?id=678&languageid=1033&type=datasheet&part=sp813","http://www.exar.com/power-management/system-controls/supervisors/sp813/","Low Power Microprocessor Supervisory Circuits","1","60","1","5.5","4.65","-","-","high","125","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP813","SP813LXP-1","http://www.exar.com/common/content/document.ashx?id=678&languageid=1033&type=datasheet&part=sp813","http://www.exar.com/power-management/system-controls/supervisors/sp813/","Low Power Microprocessor Supervisory Circuits","1","60","1","5.5","4.65","-","-","high","125","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP813","SP813LXP-2","http://www.exar.com/common/content/document.ashx?id=678&languageid=1033&type=datasheet&part=sp813","http://www.exar.com/power-management/system-controls/supervisors/sp813/","Low Power Microprocessor Supervisory Circuits","1","60","1","5.5","4.65","-","-","high","125","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP690","SP690ACN","http://www.exar.com/common/content/document.ashx?id=709&languageid=1033&type=datasheet&part=sp690","http://www.exar.com/power-management/system-controls/supervisors/sp690/","Low Power Microprocessor Supervisory with Battery Switch-Over","1","60","-","5.5","4.65","-","-","low","125","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP690","SP690ACN/TR","http://www.exar.com/common/content/document.ashx?id=709&languageid=1033&type=datasheet&part=sp690","http://www.exar.com/power-management/system-controls/supervisors/sp690/","Low Power Microprocessor Supervisory with Battery Switch-Over","1","60","-","5.5","4.65","-","-","low","125","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP690","SP690ACN-L","http://www.exar.com/common/content/document.ashx?id=709&languageid=1033&type=datasheet&part=sp690","http://www.exar.com/power-management/system-controls/supervisors/sp690/","Low Power Microprocessor Supervisory with Battery Switch-Over","1","60","-","5.5","4.65","-","-","low","125","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP690","SP690ACN-L/TR","http://www.exar.com/common/content/document.ashx?id=709&languageid=1033&type=datasheet&part=sp690","http://www.exar.com/power-management/system-controls/supervisors/sp690/","Low Power Microprocessor Supervisory with Battery Switch-Over","1","60","-","5.5","4.65","-","-","low","125","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP690","SP690ACP","http://www.exar.com/common/content/document.ashx?id=709&languageid=1033&type=datasheet&part=sp690","http://www.exar.com/power-management/system-controls/supervisors/sp690/","Low Power Microprocessor Supervisory with Battery Switch-Over","1","60","-","5.5","4.65","-","-","low","125","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP690","SP690ACP-L","http://www.exar.com/common/content/document.ashx?id=709&languageid=1033&type=datasheet&part=sp690","http://www.exar.com/power-management/system-controls/supervisors/sp690/","Low Power Microprocessor Supervisory with Battery Switch-Over","1","60","-","5.5","4.65","-","-","low","125","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP690","SP690AEN","http://www.exar.com/common/content/document.ashx?id=709&languageid=1033&type=datasheet&part=sp690","http://www.exar.com/power-management/system-controls/supervisors/sp690/","Low Power Microprocessor Supervisory with Battery Switch-Over","1","60","-","5.5","4.65","-","-","low","125","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP690","SP690AEN/TR","http://www.exar.com/common/content/document.ashx?id=709&languageid=1033&type=datasheet&part=sp690","http://www.exar.com/power-management/system-controls/supervisors/sp690/","Low Power Microprocessor Supervisory with Battery Switch-Over","1","60","-","5.5","4.65","-","-","low","125","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP690","SP690AEN-L","http://www.exar.com/common/content/document.ashx?id=709&languageid=1033&type=datasheet&part=sp690","http://www.exar.com/power-management/system-controls/supervisors/sp690/","Low Power Microprocessor Supervisory with Battery Switch-Over","1","60","-","5.5","4.65","-","-","low","125","-","Other"
