"brand","Series","Series-2","PartNo","DataSheet","DetailLink","Description","IOUT (mA)","VIN MIN.  (V)","VIN  MAX.  (V)","IQ  (µA)","Acc","Vdrop  (mV)","VOUT  1.2V","VOUT  1.5V","VOUT   1.8V","VOUT  2.0V","VOUT  2.5V","VOUT  2.7V","VOUT  2.85V","VOUT  2.8V","VOUT  3.0V","VOUT  3.3V","VOUT  3.5V","VOUT  5.0V","VOUT  Adj."
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX29300","SPX29300U-L-2-5","http://www.exar.com/common/content/document.ashx?id=1328&languageid=1033&type=datasheet&part=spx29300","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx29300/","3A High Current, Low Dropout Voltage Regulator","3000","2.8","16","37000","1%","600","-","-","▪","-","▪","-","-","-","-","▪","-","▪","-"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX29300","SPX29300U-L-3-3","http://www.exar.com/common/content/document.ashx?id=1328&languageid=1033&type=datasheet&part=spx29300","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx29300/","3A High Current, Low Dropout Voltage Regulator","3000","2.8","16","37000","1%","600","-","-","▪","-","▪","-","-","-","-","▪","-","▪","-"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX29300","SPX29300U-L-5-0","http://www.exar.com/common/content/document.ashx?id=1328&languageid=1033&type=datasheet&part=spx29300","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx29300/","3A High Current, Low Dropout Voltage Regulator","3000","2.8","16","37000","1%","600","-","-","▪","-","▪","-","-","-","-","▪","-","▪","-"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX29301","SPX29301T5-1-8","http://www.exar.com/common/content/document.ashx?id=1328&languageid=1033&type=datasheet&part=spx29301","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx29301/","3A High Current, Low Dropout Voltage Regulator","3000","2.8","16","37000","1%","600","-","-","-","-","-","-","-","-","-","▪","-","▪","-"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX29301","SPX29301T5-1-8/TR","http://www.exar.com/common/content/document.ashx?id=1328&languageid=1033&type=datasheet&part=spx29301","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx29301/","3A High Current, Low Dropout Voltage Regulator","3000","2.8","16","37000","1%","600","-","-","-","-","-","-","-","-","-","▪","-","▪","-"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX29301","SPX29301T5-2-5","http://www.exar.com/common/content/document.ashx?id=1328&languageid=1033&type=datasheet&part=spx29301","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx29301/","3A High Current, Low Dropout Voltage Regulator","3000","2.8","16","37000","1%","600","-","-","-","-","-","-","-","-","-","▪","-","▪","-"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX29301","SPX29301T5-2-5/TR","http://www.exar.com/common/content/document.ashx?id=1328&languageid=1033&type=datasheet&part=spx29301","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx29301/","3A High Current, Low Dropout Voltage Regulator","3000","2.8","16","37000","1%","600","-","-","-","-","-","-","-","-","-","▪","-","▪","-"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX29301","SPX29301T5-3-3","http://www.exar.com/common/content/document.ashx?id=1328&languageid=1033&type=datasheet&part=spx29301","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx29301/","3A High Current, Low Dropout Voltage Regulator","3000","2.8","16","37000","1%","600","-","-","-","-","-","-","-","-","-","▪","-","▪","-"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX29301","SPX29301T5-3-3/TR","http://www.exar.com/common/content/document.ashx?id=1328&languageid=1033&type=datasheet&part=spx29301","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx29301/","3A High Current, Low Dropout Voltage Regulator","3000","2.8","16","37000","1%","600","-","-","-","-","-","-","-","-","-","▪","-","▪","-"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX29301","SPX29301T5-5-0","http://www.exar.com/common/content/document.ashx?id=1328&languageid=1033&type=datasheet&part=spx29301","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx29301/","3A High Current, Low Dropout Voltage Regulator","3000","2.8","16","37000","1%","600","-","-","-","-","-","-","-","-","-","▪","-","▪","-"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX29301","SPX29301T5-5-0/TR","http://www.exar.com/common/content/document.ashx?id=1328&languageid=1033&type=datasheet&part=spx29301","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx29301/","3A High Current, Low Dropout Voltage Regulator","3000","2.8","16","37000","1%","600","-","-","-","-","-","-","-","-","-","▪","-","▪","-"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX29301","SPX29301T5-L-1-8","http://www.exar.com/common/content/document.ashx?id=1328&languageid=1033&type=datasheet&part=spx29301","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx29301/","3A High Current, Low Dropout Voltage Regulator","3000","2.8","16","37000","1%","600","-","-","-","-","-","-","-","-","-","▪","-","▪","-"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX29301","SPX29301T5-L-1-8/TR","http://www.exar.com/common/content/document.ashx?id=1328&languageid=1033&type=datasheet&part=spx29301","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx29301/","3A High Current, Low Dropout Voltage Regulator","3000","2.8","16","37000","1%","600","-","-","-","-","-","-","-","-","-","▪","-","▪","-"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX29301","SPX29301T5-L-2-5","http://www.exar.com/common/content/document.ashx?id=1328&languageid=1033&type=datasheet&part=spx29301","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx29301/","3A High Current, Low Dropout Voltage Regulator","3000","2.8","16","37000","1%","600","-","-","-","-","-","-","-","-","-","▪","-","▪","-"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX29301","SPX29301T5-L-2-5/TR","http://www.exar.com/common/content/document.ashx?id=1328&languageid=1033&type=datasheet&part=spx29301","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx29301/","3A High Current, Low Dropout Voltage Regulator","3000","2.8","16","37000","1%","600","-","-","-","-","-","-","-","-","-","▪","-","▪","-"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX29301","SPX29301T5-L-3-3","http://www.exar.com/common/content/document.ashx?id=1328&languageid=1033&type=datasheet&part=spx29301","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx29301/","3A High Current, Low Dropout Voltage Regulator","3000","2.8","16","37000","1%","600","-","-","-","-","-","-","-","-","-","▪","-","▪","-"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX29301","SPX29301T5-L-3-3/TR","http://www.exar.com/common/content/document.ashx?id=1328&languageid=1033&type=datasheet&part=spx29301","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx29301/","3A High Current, Low Dropout Voltage Regulator","3000","2.8","16","37000","1%","600","-","-","-","-","-","-","-","-","-","▪","-","▪","-"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX29301","SPX29301T5-L-5-0","http://www.exar.com/common/content/document.ashx?id=1328&languageid=1033&type=datasheet&part=spx29301","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx29301/","3A High Current, Low Dropout Voltage Regulator","3000","2.8","16","37000","1%","600","-","-","-","-","-","-","-","-","-","▪","-","▪","-"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX29301","SPX29301T5-L-5-0/TR","http://www.exar.com/common/content/document.ashx?id=1328&languageid=1033&type=datasheet&part=spx29301","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx29301/","3A High Current, Low Dropout Voltage Regulator","3000","2.8","16","37000","1%","600","-","-","-","-","-","-","-","-","-","▪","-","▪","-"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX29301","SPX29301U5-1-8","http://www.exar.com/common/content/document.ashx?id=1328&languageid=1033&type=datasheet&part=spx29301","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx29301/","3A High Current, Low Dropout Voltage Regulator","3000","2.8","16","37000","1%","600","-","-","-","-","-","-","-","-","-","▪","-","▪","-"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX29301","SPX29301U5-2-5","http://www.exar.com/common/content/document.ashx?id=1328&languageid=1033&type=datasheet&part=spx29301","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx29301/","3A High Current, Low Dropout Voltage Regulator","3000","2.8","16","37000","1%","600","-","-","-","-","-","-","-","-","-","▪","-","▪","-"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX29301","SPX29301U5-3-3","http://www.exar.com/common/content/document.ashx?id=1328&languageid=1033&type=datasheet&part=spx29301","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx29301/","3A High Current, Low Dropout Voltage Regulator","3000","2.8","16","37000","1%","600","-","-","-","-","-","-","-","-","-","▪","-","▪","-"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX29301","SPX29301U5-5-0","http://www.exar.com/common/content/document.ashx?id=1328&languageid=1033&type=datasheet&part=spx29301","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx29301/","3A High Current, Low Dropout Voltage Regulator","3000","2.8","16","37000","1%","600","-","-","-","-","-","-","-","-","-","▪","-","▪","-"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX29301","SPX29301U5-L-1-8","http://www.exar.com/common/content/document.ashx?id=1328&languageid=1033&type=datasheet&part=spx29301","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx29301/","3A High Current, Low Dropout Voltage Regulator","3000","2.8","16","37000","1%","600","-","-","-","-","-","-","-","-","-","▪","-","▪","-"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX29301","SPX29301U5-L-2-5","http://www.exar.com/common/content/document.ashx?id=1328&languageid=1033&type=datasheet&part=spx29301","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx29301/","3A High Current, Low Dropout Voltage Regulator","3000","2.8","16","37000","1%","600","-","-","-","-","-","-","-","-","-","▪","-","▪","-"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX29301","SPX29301U5-L-3-3","http://www.exar.com/common/content/document.ashx?id=1328&languageid=1033&type=datasheet&part=spx29301","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx29301/","3A High Current, Low Dropout Voltage Regulator","3000","2.8","16","37000","1%","600","-","-","-","-","-","-","-","-","-","▪","-","▪","-"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX29301","SPX29301U5-L-5-0","http://www.exar.com/common/content/document.ashx?id=1328&languageid=1033&type=datasheet&part=spx29301","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx29301/","3A High Current, Low Dropout Voltage Regulator","3000","2.8","16","37000","1%","600","-","-","-","-","-","-","-","-","-","▪","-","▪","-"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","XRP6275","XRP6275EH-F","http://www.exar.com/common/content/document.ashx?id=21494&languageid=1033&type=datasheet&part=xrp6275","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/xrp6275/","3A Ultra Low Dropout Voltage Regulator","3000","1.045","2.625","3500","0.5%","80","-","-","-","-","-","-","-","-","-","-","-","-","0.6V"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","XRP6275","XRP6275EHMTR-F","http://www.exar.com/common/content/document.ashx?id=21494&languageid=1033&type=datasheet&part=xrp6275","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/xrp6275/","3A Ultra Low Dropout Voltage Regulator","3000","1.045","2.625","3500","0.5%","80","-","-","-","-","-","-","-","-","-","-","-","-","0.6V"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","XRP6275","XRP6275EHTR-F","http://www.exar.com/common/content/document.ashx?id=21494&languageid=1033&type=datasheet&part=xrp6275","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/xrp6275/","3A Ultra Low Dropout Voltage Regulator","3000","1.045","2.625","3500","0.5%","80","-","-","-","-","-","-","-","-","-","-","-","-","0.6V"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","XRP6275","XRP6275EVB","http://www.exar.com/common/content/document.ashx?id=21494&languageid=1033&type=datasheet&part=xrp6275","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/xrp6275/","3A Ultra Low Dropout Voltage Regulator","3000","1.045","2.625","3500","0.5%","80","-","-","-","-","-","-","-","-","-","-","-","-","0.6V"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX1585","SPX1585AT-2-5/TR","http://www.exar.com/common/content/document.ashx?id=602&languageid=1033&type=datasheet&part=spx1585","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx1585/","5A Low Dropout Voltage Regulator","5000","2.8","10","5000","1%, 2%","1100","-","-","-","-","-","-","-","-","-","▪","-","-","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX1585","SPX1585AT-3-3","http://www.exar.com/common/content/document.ashx?id=602&languageid=1033&type=datasheet&part=spx1585","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx1585/","5A Low Dropout Voltage Regulator","5000","2.8","10","5000","1%, 2%","1100","-","-","-","-","-","-","-","-","-","▪","-","-","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX1585","SPX1585AT-5-0","http://www.exar.com/common/content/document.ashx?id=602&languageid=1033&type=datasheet&part=spx1585","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx1585/","5A Low Dropout Voltage Regulator","5000","2.8","10","5000","1%, 2%","1100","-","-","-","-","-","-","-","-","-","▪","-","-","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX1585","SPX1585AT-5-0/TR","http://www.exar.com/common/content/document.ashx?id=602&languageid=1033&type=datasheet&part=spx1585","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx1585/","5A Low Dropout Voltage Regulator","5000","2.8","10","5000","1%, 2%","1100","-","-","-","-","-","-","-","-","-","▪","-","-","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX1585","SPX1585AT-L","http://www.exar.com/common/content/document.ashx?id=602&languageid=1033&type=datasheet&part=spx1585","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx1585/","5A Low Dropout Voltage Regulator","5000","2.8","10","5000","1%, 2%","1100","-","-","-","-","-","-","-","-","-","▪","-","-","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX1585","SPX1585AT-L/TR","http://www.exar.com/common/content/document.ashx?id=602&languageid=1033&type=datasheet&part=spx1585","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx1585/","5A Low Dropout Voltage Regulator","5000","2.8","10","5000","1%, 2%","1100","-","-","-","-","-","-","-","-","-","▪","-","-","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX1585","SPX1585AT-L-1-5","http://www.exar.com/common/content/document.ashx?id=602&languageid=1033&type=datasheet&part=spx1585","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx1585/","5A Low Dropout Voltage Regulator","5000","2.8","10","5000","1%, 2%","1100","-","-","-","-","-","-","-","-","-","▪","-","-","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX1585","SPX1585AT-L-1-5/TR","http://www.exar.com/common/content/document.ashx?id=602&languageid=1033&type=datasheet&part=spx1585","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx1585/","5A Low Dropout Voltage Regulator","5000","2.8","10","5000","1%, 2%","1100","-","-","-","-","-","-","-","-","-","▪","-","-","▪"
